GEN: 125   AVG SCORE: 10.100909090909092    	AVG RATIO: 0.0437057840083554    	BEST SCORE: 43   	BEST RATIO: 0.059639389736477116  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 126   AVG SCORE: 12.170909090909092    	AVG RATIO: 0.04620030441161012   	BEST SCORE: 39   	BEST RATIO: 0.06446280991735537   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 127   AVG SCORE: 11.703636363636363    	AVG RATIO: 0.04891126980970958   	BEST SCORE: 41   	BEST RATIO: 0.06867671691792294   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 128   AVG SCORE: 10.487272727272726    	AVG RATIO: 0.043487601190012944  	BEST SCORE: 37   	BEST RATIO: 0.04920212765957447   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 129   AVG SCORE: 10.187272727272727    	AVG RATIO: 0.0411615280769009    	BEST SCORE: 39   	BEST RATIO: 0.05555555555555555   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 130   AVG SCORE: 10.23090909090909     	AVG RATIO: 0.043284043865595936  	BEST SCORE: 39   	BEST RATIO: 0.052                 WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 131   AVG SCORE: 10.551818181818183    	AVG RATIO: 0.04371508257071249   	BEST SCORE: 41   	BEST RATIO: 0.06666666666666667   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 132   AVG SCORE: 10.176363636363636    	AVG RATIO: 0.042721604980028395  	BEST SCORE: 45   	BEST RATIO: 0.05461165048543689   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 133   AVG SCORE: 10.715454545454545    	AVG RATIO: 0.041301067266406616  	BEST SCORE: 44   	BEST RATIO: 0.04878048780487805   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 134   AVG SCORE: 9.870909090909091     	AVG RATIO: 0.04171635003699129   	BEST SCORE: 40   	BEST RATIO: 0.049813200498132     WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 135   AVG SCORE: 10.731818181818182    	AVG RATIO: 0.0425084828594467    	BEST SCORE: 47   	BEST RATIO: 0.05766871165644172   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 136   AVG SCORE: 9.747272727272728     	AVG RATIO: 0.03883502977274422   	BEST SCORE: 46   	BEST RATIO: 0.04940923737916219   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 137   AVG SCORE: 10.804545454545455    	AVG RATIO: 0.03825082493106207   	BEST SCORE: 47   	BEST RATIO: 0.05608591885441527   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 138   AVG SCORE: 10.47                 	AVG RATIO: 0.03885727567356785   	BEST SCORE: 44   	BEST RATIO: 0.05194805194805195   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 139   AVG SCORE: 9.563636363636364     	AVG RATIO: 0.04070691123767422   	BEST SCORE: 44   	BEST RATIO: 0.04583333333333333   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 140   AVG SCORE: 9.054545454545455     	AVG RATIO: 0.03693656617968191   	BEST SCORE: 45   	BEST RATIO: 0.06746626686656672   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 141   AVG SCORE: 9.561818181818182     	AVG RATIO: 0.04218280257089934   	BEST SCORE: 45   	BEST RATIO: 0.04241281809613572   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 142   AVG SCORE: 9.867272727272727     	AVG RATIO: 0.04104930177936035   	BEST SCORE: 44   	BEST RATIO: 0.052884615384615384  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 143   AVG SCORE: 8.92                  	AVG RATIO: 0.03841556344002191   	BEST SCORE: 46   	BEST RATIO: 0.05411764705882353   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 144   AVG SCORE: 8.38090909090909      	AVG RATIO: 0.03673093906319969   	BEST SCORE: 43   	BEST RATIO: 0.06204906204906205   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 145   AVG SCORE: 9.047272727272727     	AVG RATIO: 0.03872407541838694   	BEST SCORE: 44   	BEST RATIO: 0.04777415852334419   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 146   AVG SCORE: 8.952727272727273     	AVG RATIO: 0.03846373353314402   	BEST SCORE: 49   	BEST RATIO: 0.05263157894736842   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 147   AVG SCORE: 8.25090909090909      	AVG RATIO: 0.040868689936965935  	BEST SCORE: 44   	BEST RATIO: 0.058666666666666666  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 148   AVG SCORE: 7.25                  	AVG RATIO: 0.03757713527392878   	BEST SCORE: 46   	BEST RATIO: 0.048268625393494226  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 149   AVG SCORE: 7.903636363636363     	AVG RATIO: 0.036993504072046046  	BEST SCORE: 52   	BEST RATIO: 0.05609492988133765   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 150   AVG SCORE: 8.121818181818181     	AVG RATIO: 0.03596512019949015   	BEST SCORE: 52   	BEST RATIO: 0.05058365758754864   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 151   AVG SCORE: 9.332727272727272     	AVG RATIO: 0.037135260286482     	BEST SCORE: 52   	BEST RATIO: 0.048598130841121495  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 152   AVG SCORE: 7.760909090909091     	AVG RATIO: 0.03617213494885126   	BEST SCORE: 52   	BEST RATIO: 0.038039502560351136  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 153   AVG SCORE: 6.98                  	AVG RATIO: 0.03482835883290287   	BEST SCORE: 53   	BEST RATIO: 0.04921077065923862   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 154   AVG SCORE: 7.371818181818182     	AVG RATIO: 0.03279742890316103   	BEST SCORE: 59   	BEST RATIO: 0.04100069492703266   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 155   AVG SCORE: 7.077272727272727     	AVG RATIO: 0.033220211379809815  	BEST SCORE: 57   	BEST RATIO: 0.04969485614646905   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 156   AVG SCORE: 7.7309090909090905    	AVG RATIO: 0.03264899345358789   	BEST SCORE: 66   	BEST RATIO: 0.040565457897971724  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 157   AVG SCORE: 7.215454545454546     	AVG RATIO: 0.03331743839831143   	BEST SCORE: 61   	BEST RATIO: 0.03953337653920933   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 158   AVG SCORE: 5.740909090909091     	AVG RATIO: 0.03222796218858546   	BEST SCORE: 51   	BEST RATIO: 0.04744186046511628   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 159   AVG SCORE: 9.241818181818182     	AVG RATIO: 0.033195678415003274  	BEST SCORE: 57   	BEST RATIO: 0.043214556482183475  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 160   AVG SCORE: 6.053636363636364     	AVG RATIO: 0.03266801998497552   	BEST SCORE: 61   	BEST RATIO: 0.04314002828854314   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 161   AVG SCORE: 7.833636363636364     	AVG RATIO: 0.03712338032228593   	BEST SCORE: 60   	BEST RATIO: 0.03873466752743705   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 162   AVG SCORE: 7.114545454545454     	AVG RATIO: 0.036944022550517416  	BEST SCORE: 51   	BEST RATIO: 0.0373900293255132    WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 163   AVG SCORE: 7.722727272727273     	AVG RATIO: 0.03640432350879504   	BEST SCORE: 58   	BEST RATIO: 0.045171339563862926  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 164   AVG SCORE: 7.184545454545455     	AVG RATIO: 0.03552507867865395   	BEST SCORE: 66   	BEST RATIO: 0.036105032822757115  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 165   AVG SCORE: 7.852727272727273     	AVG RATIO: 0.0342357950395903    	BEST SCORE: 58   	BEST RATIO: 0.04923599320882852   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 166   AVG SCORE: 7.445454545454545     	AVG RATIO: 0.03460602532376797   	BEST SCORE: 55   	BEST RATIO: 0.03498727735368957   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 167   AVG SCORE: 7.150909090909091     	AVG RATIO: 0.03592776769967368   	BEST SCORE: 59   	BEST RATIO: 0.04750402576489533   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 168   AVG SCORE: 8.426363636363636     	AVG RATIO: 0.03649052298096961   	BEST SCORE: 56   	BEST RATIO: 0.041947565543071164  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 169   AVG SCORE: 8.303636363636363     	AVG RATIO: 0.03763004811273491   	BEST SCORE: 70   	BEST RATIO: 0.045425048669695     WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 170   AVG SCORE: 7.495454545454545     	AVG RATIO: 0.035666224163002386  	BEST SCORE: 60   	BEST RATIO: 0.0391644908616188    WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 171   AVG SCORE: 7.534545454545454     	AVG RATIO: 0.03706427569843964   	BEST SCORE: 62   	BEST RATIO: 0.03810694529809465   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 172   AVG SCORE: 7.084545454545455     	AVG RATIO: 0.03456454924318632   	BEST SCORE: 81   	BEST RATIO: 0.049061175045427015  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 173   AVG SCORE: 6.100909090909091     	AVG RATIO: 0.03178582111410207   	BEST SCORE: 64   	BEST RATIO: 0.040075140889167186  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 174   AVG SCORE: 7.101818181818182     	AVG RATIO: 0.034454603265932325  	BEST SCORE: 63   	BEST RATIO: 0.036885245901639344  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 175   AVG SCORE: 7.134545454545455     	AVG RATIO: 0.03574063924519315   	BEST SCORE: 67   	BEST RATIO: 0.041953663118346904  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 176   AVG SCORE: 7.068181818181818     	AVG RATIO: 0.03696625161808008   	BEST SCORE: 60   	BEST RATIO: 0.04297994269340974   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 177   AVG SCORE: 6.2736363636363635    	AVG RATIO: 0.034797448521143866  	BEST SCORE: 59   	BEST RATIO: 0.04244604316546763   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 178   AVG SCORE: 7.126363636363636     	AVG RATIO: 0.03298800795676574   	BEST SCORE: 55   	BEST RATIO: 0.04179331306990881   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 179   AVG SCORE: 6.036363636363636     	AVG RATIO: 0.03552805656823429   	BEST SCORE: 68   	BEST RATIO: 0.03976608187134503   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 180   AVG SCORE: 7.639090909090909     	AVG RATIO: 0.03160108698784798   	BEST SCORE: 69   	BEST RATIO: 0.04334170854271357   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 181   AVG SCORE: 6.277272727272727     	AVG RATIO: 0.029947348916659546  	BEST SCORE: 62   	BEST RATIO: 0.042670337233310394  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 182   AVG SCORE: 6.628181818181818     	AVG RATIO: 0.03469073768601499   	BEST SCORE: 60   	BEST RATIO: 0.03888528839922229   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 183   AVG SCORE: 7.489090909090909     	AVG RATIO: 0.03158374359420145   	BEST SCORE: 64   	BEST RATIO: 0.04338983050847458   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 184   AVG SCORE: 8.714545454545455     	AVG RATIO: 0.03607736553698103   	BEST SCORE: 64   	BEST RATIO: 0.042866711319490956  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 185   AVG SCORE: 8.370909090909091     	AVG RATIO: 0.03495889720407628   	BEST SCORE: 80   	BEST RATIO: 0.03968253968253968   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 186   AVG SCORE: 10.332727272727272    	AVG RATIO: 0.03701678136664789   	BEST SCORE: 69   	BEST RATIO: 0.04035087719298246   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 187   AVG SCORE: 9.732727272727272     	AVG RATIO: 0.035460480173220704  	BEST SCORE: 67   	BEST RATIO: 0.042351453855878636  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 188   AVG SCORE: 9.205454545454545     	AVG RATIO: 0.03368415473262244   	BEST SCORE: 73   	BEST RATIO: 0.03870625662778367   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 189   AVG SCORE: 9.457272727272727     	AVG RATIO: 0.03520820522008943   	BEST SCORE: 67   	BEST RATIO: 0.03685368536853685   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 190   AVG SCORE: 9.287272727272727     	AVG RATIO: 0.03613776667147379   	BEST SCORE: 68   	BEST RATIO: 0.04103802051901026   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 191   AVG SCORE: 7.716363636363637     	AVG RATIO: 0.03448870153182238   	BEST SCORE: 70   	BEST RATIO: 0.05291005291005291   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 192   AVG SCORE: 7.706363636363636     	AVG RATIO: 0.033346786600489696  	BEST SCORE: 67   	BEST RATIO: 0.04336569579288026   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 193   AVG SCORE: 8.824545454545454     	AVG RATIO: 0.031571905312638114  	BEST SCORE: 66   	BEST RATIO: 0.0414572864321608    WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 194   AVG SCORE: 9.332727272727272     	AVG RATIO: 0.036531127161977636  	BEST SCORE: 73   	BEST RATIO: 0.04316972205795387   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 195   AVG SCORE: 8.676363636363636     	AVG RATIO: 0.03469621285245274   	BEST SCORE: 67   	BEST RATIO: 0.047017543859649125  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 196   AVG SCORE: 10.582727272727272    	AVG RATIO: 0.035943441020373175  	BEST SCORE: 70   	BEST RATIO: 0.053231939163498096  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 197   AVG SCORE: 9.01909090909091      	AVG RATIO: 0.03516523135246151   	BEST SCORE: 92   	BEST RATIO: 0.05742821473158552   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 198   AVG SCORE: 8.378181818181819     	AVG RATIO: 0.034475619076988366  	BEST SCORE: 64   	BEST RATIO: 0.03693017888055395   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 199   AVG SCORE: 6.8963636363636365    	AVG RATIO: 0.034372674417392744  	BEST SCORE: 69   	BEST RATIO: 0.04171704957678356   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 200   AVG SCORE: 7.611818181818182     	AVG RATIO: 0.03444687771425982   	BEST SCORE: 94   	BEST RATIO: 0.050865800865800864  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 201   AVG SCORE: 5.964545454545455     	AVG RATIO: 0.031498311441611006  	BEST SCORE: 76   	BEST RATIO: 0.04150737302020754   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 202   AVG SCORE: 8.738181818181818     	AVG RATIO: 0.035744395171359813  	BEST SCORE: 72   	BEST RATIO: 0.03827751196172249   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 203   AVG SCORE: 9.701818181818181     	AVG RATIO: 0.03618068847106857   	BEST SCORE: 61   	BEST RATIO: 0.04055851063829787   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 204   AVG SCORE: 9.322727272727272     	AVG RATIO: 0.03695857268248402   	BEST SCORE: 64   	BEST RATIO: 0.03907203907203907   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 205   AVG SCORE: 9.152727272727272     	AVG RATIO: 0.037938870409945646  	BEST SCORE: 60   	BEST RATIO: 0.04382761139517896   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 206   AVG SCORE: 9.913636363636364     	AVG RATIO: 0.03740644727555749   	BEST SCORE: 60   	BEST RATIO: 0.04067796610169491   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 207   AVG SCORE: 8.926363636363636     	AVG RATIO: 0.03548227387586504   	BEST SCORE: 65   	BEST RATIO: 0.04703328509406657   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 208   AVG SCORE: 7.589090909090909     	AVG RATIO: 0.030546269283604054  	BEST SCORE: 65   	BEST RATIO: 0.04564606741573034   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 209   AVG SCORE: 9.702727272727273     	AVG RATIO: 0.03374576481639169   	BEST SCORE: 63   	BEST RATIO: 0.041749502982107355  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 210   AVG SCORE: 7.075454545454545     	AVG RATIO: 0.032297131921692146  	BEST SCORE: 74   	BEST RATIO: 0.04811443433029909   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 211   AVG SCORE: 9.72                  	AVG RATIO: 0.033851918548603956  	BEST SCORE: 70   	BEST RATIO: 0.03528225806451613   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 212   AVG SCORE: 7.265454545454546     	AVG RATIO: 0.03257078745933267   	BEST SCORE: 65   	BEST RATIO: 0.041613316261203584  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 213   AVG SCORE: 10.325454545454546    	AVG RATIO: 0.0347679788827217    	BEST SCORE: 67   	BEST RATIO: 0.041180086047940996  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 214   AVG SCORE: 7.1036363636363635    	AVG RATIO: 0.031701729261562936  	BEST SCORE: 59   	BEST RATIO: 0.049044056525353284  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 215   AVG SCORE: 8.154545454545454     	AVG RATIO: 0.033986945180213564  	BEST SCORE: 62   	BEST RATIO: 0.04736440030557677   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 216   AVG SCORE: 9.518181818181818     	AVG RATIO: 0.03369423871998258   	BEST SCORE: 83   	BEST RATIO: 0.04070622854340363   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 217   AVG SCORE: 10.329090909090908    	AVG RATIO: 0.035843080444359375  	BEST SCORE: 73   	BEST RATIO: 0.03711235383833249   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 218   AVG SCORE: 10.416363636363636    	AVG RATIO: 0.03502226601389834   	BEST SCORE: 66   	BEST RATIO: 0.040194884287454324  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 219   AVG SCORE: 10.704545454545455    	AVG RATIO: 0.03601673880544321   	BEST SCORE: 61   	BEST RATIO: 0.041866849691146193  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 220   AVG SCORE: 9.177272727272728     	AVG RATIO: 0.03226589457373843   	BEST SCORE: 70   	BEST RATIO: 0.046296296296296294  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 221   AVG SCORE: 9.203636363636363     	AVG RATIO: 0.03319033050782247   	BEST SCORE: 78   	BEST RATIO: 0.045774647887323945  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 222   AVG SCORE: 9.131818181818181     	AVG RATIO: 0.03219081023664436   	BEST SCORE: 71   	BEST RATIO: 0.03527074018877298   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 223   AVG SCORE: 9.552727272727273     	AVG RATIO: 0.03184055289033256   	BEST SCORE: 71   	BEST RATIO: 0.03926991150442478   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 224   AVG SCORE: 10.053636363636363    	AVG RATIO: 0.028880027393537608  	BEST SCORE: 70   	BEST RATIO: 0.036939313984168866  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 225   AVG SCORE: 8.823636363636364     	AVG RATIO: 0.028689843516709262  	BEST SCORE: 76   	BEST RATIO: 0.04320636725412166   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 226   AVG SCORE: 9.624545454545455     	AVG RATIO: 0.02738088937351467   	BEST SCORE: 66   	BEST RATIO: 0.046153846153846156  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 227   AVG SCORE: 7.914545454545454     	AVG RATIO: 0.028693261639472542  	BEST SCORE: 75   	BEST RATIO: 0.0387997930677703    WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 228   AVG SCORE: 10.043636363636363    	AVG RATIO: 0.02955967806378391   	BEST SCORE: 75   	BEST RATIO: 0.04067245119305857   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 229   AVG SCORE: 6.750909090909091     	AVG RATIO: 0.025986516970872366  	BEST SCORE: 73   	BEST RATIO: 0.03858350951374207   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 230   AVG SCORE: 6.143636363636364     	AVG RATIO: 0.027430637267545736  	BEST SCORE: 90   	BEST RATIO: 0.03956043956043956   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 231   AVG SCORE: 6.560909090909091     	AVG RATIO: 0.031475006500318176  	BEST SCORE: 89   	BEST RATIO: 0.04162768942937325   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 232   AVG SCORE: 5.782727272727273     	AVG RATIO: 0.027735749523553548  	BEST SCORE: 93   	BEST RATIO: 0.04107773851590106   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 233   AVG SCORE: 4.72                  	AVG RATIO: 0.02751361799217756   	BEST SCORE: 88   	BEST RATIO: 0.039909297052154194  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 234   AVG SCORE: 7.679090909090909     	AVG RATIO: 0.02564767732054146   	BEST SCORE: 97   	BEST RATIO: 0.04254385964912281   WON: 1    	WON AVG RATIO: 0.04254385964912281   	WON MEDIAN RATIO: 0.04254385964912281
GEN: 235   AVG SCORE: 7.085454545454546     	AVG RATIO: 0.02501392768953049   	BEST SCORE: 97   	BEST RATIO: 0.040653813914501256  WON: 1    	WON AVG RATIO: 0.040653813914501256  	WON MEDIAN RATIO: 0.040653813914501256
GEN: 236   AVG SCORE: 6.183636363636364     	AVG RATIO: 0.028896785370830076  	BEST SCORE: 96   	BEST RATIO: 0.0495611770779556    WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 237   AVG SCORE: 7.302727272727273     	AVG RATIO: 0.03259715228929914   	BEST SCORE: 95   	BEST RATIO: 0.05562060889929742   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 238   AVG SCORE: 7.127272727272727     	AVG RATIO: 0.030256162148694005  	BEST SCORE: 92   	BEST RATIO: 0.042612320518758684  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 239   AVG SCORE: 7.858181818181818     	AVG RATIO: 0.03184633502073209   	BEST SCORE: 93   	BEST RATIO: 0.04663991975927784   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 240   AVG SCORE: 7.8                   	AVG RATIO: 0.02917640893695481   	BEST SCORE: 95   	BEST RATIO: 0.04466384579219558   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 241   AVG SCORE: 7.445454545454545     	AVG RATIO: 0.031258174868736624  	BEST SCORE: 91   	BEST RATIO: 0.047174701918092275  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 242   AVG SCORE: 7.378181818181818     	AVG RATIO: 0.030921363692947     	BEST SCORE: 92   	BEST RATIO: 0.04597701149425287   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 243   AVG SCORE: 6.670909090909091     	AVG RATIO: 0.030188724076590675  	BEST SCORE: 97   	BEST RATIO: 0.053472987872105845  WON: 1    	WON AVG RATIO: 0.053472987872105845  	WON MEDIAN RATIO: 0.053472987872105845
GEN: 244   AVG SCORE: 5.832727272727273     	AVG RATIO: 0.027052521718276334  	BEST SCORE: 91   	BEST RATIO: 0.04465161923454367   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 245   AVG SCORE: 8.219090909090909     	AVG RATIO: 0.03392173434948356   	BEST SCORE: 95   	BEST RATIO: 0.04523809523809524   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 246   AVG SCORE: 7.543636363636364     	AVG RATIO: 0.03198224247216233   	BEST SCORE: 97   	BEST RATIO: 0.0485                WON: 1    	WON AVG RATIO: 0.0485                	WON MEDIAN RATIO: 0.0485
GEN: 247   AVG SCORE: 7.828181818181818     	AVG RATIO: 0.03278964230173511   	BEST SCORE: 97   	BEST RATIO: 0.04743276283618582   WON: 3    	WON AVG RATIO: 0.04662274442677283   	WON MEDIAN RATIO: 0.047340165934602246
GEN: 248   AVG SCORE: 6.757272727272727     	AVG RATIO: 0.0320262102088466    	BEST SCORE: 97   	BEST RATIO: 0.05422023476802683   WON: 1    	WON AVG RATIO: 0.05422023476802683   	WON MEDIAN RATIO: 0.05422023476802683
