GEN: 217   BEST FITNESS: 8.030440714611955e+32    	BEST SCORE: 97   	BEST RATIO: 0.05067920585161965      WON: 9    	
GEN: 218   BEST FITNESS: 8.059917948488349e+32    	BEST SCORE: 97   	BEST RATIO: 0.0508652333508128       WON: 7    	
GEN: 219   BEST FITNESS: 7.336641302036889e+32    	BEST SCORE: 97   	BEST RATIO: 0.04630071599045346      WON: 5    	
GEN: 220   BEST FITNESS: 7.152286425205807e+32    	BEST SCORE: 97   	BEST RATIO: 0.045137273150302464     WON: 3    	
GEN: 221   BEST FITNESS: 7.76668192408655e+32     	BEST SCORE: 97   	BEST RATIO: 0.04901465386558868      WON: 4    	
GEN: 222   BEST FITNESS: 7.243291012142922e+32    	BEST SCORE: 97   	BEST RATIO: 0.04571159283694628      WON: 3    	
GEN: 223   BEST FITNESS: 8.219392260838118e+32    	BEST SCORE: 97   	BEST RATIO: 0.051871657754010696     WON: 6    	
GEN: 224   BEST FITNESS: 7.464916720625197e+32    	BEST SCORE: 97   	BEST RATIO: 0.04711024769305488      WON: 3    	
GEN: 225   BEST FITNESS: 7.368295075631488e+32    	BEST SCORE: 97   	BEST RATIO: 0.04650047938638543      WON: 4    	
GEN: 226   BEST FITNESS: 7.486733330622153e+32    	BEST SCORE: 97   	BEST RATIO: 0.0472479298587433       WON: 3    	
GEN: 227   BEST FITNESS: 7.436024928769851e+32    	BEST SCORE: 97   	BEST RATIO: 0.04692791485244315      WON: 9    	
GEN: 228   BEST FITNESS: 7.64309474279825e+32     	BEST SCORE: 97   	BEST RATIO: 0.04823470909995027      WON: 5    	
GEN: 229   BEST FITNESS: 7.457672745156371e+32    	BEST SCORE: 97   	BEST RATIO: 0.047064531780688985     WON: 8    	
GEN: 230   BEST FITNESS: 8.505956573197167e+32    	BEST SCORE: 97   	BEST RATIO: 0.05368013281682346      WON: 7    	
GEN: 231   BEST FITNESS: 8.308250555549882e+32    	BEST SCORE: 97   	BEST RATIO: 0.05243243243243243      WON: 9    	
GEN: 232   BEST FITNESS: 8.001178307010558e+32    	BEST SCORE: 97   	BEST RATIO: 0.05049453409682457      WON: 5    	
GEN: 233   BEST FITNESS: 8.038840757200461e+32    	BEST SCORE: 97   	BEST RATIO: 0.05073221757322176      WON: 10   	
GEN: 234   BEST FITNESS: 8.353404091177871e+32    	BEST SCORE: 97   	BEST RATIO: 0.05271739130434783      WON: 12   	
GEN: 235   BEST FITNESS: 8.553290777833768e+32    	BEST SCORE: 97   	BEST RATIO: 0.053978853644963826     WON: 8    	
GEN: 236   BEST FITNESS: 8.496552530551288e+32    	BEST SCORE: 97   	BEST RATIO: 0.053620784964068545     WON: 7    	
GEN: 237   BEST FITNESS: 9.315311228949866e+32    	BEST SCORE: 97   	BEST RATIO: 0.058787878787878785     WON: 9    	
GEN: 238   BEST FITNESS: 8.818280853567e+32       	BEST SCORE: 97   	BEST RATIO: 0.055651176133103844     WON: 8    	
GEN: 239   BEST FITNESS: 7.371829030104212e+32    	BEST SCORE: 97   	BEST RATIO: 0.04652278177458034      WON: 2    	
GEN: 240   BEST FITNESS: 8.96748163813727e+32     	BEST SCORE: 97   	BEST RATIO: 0.056592765460910154     WON: 11   	
GEN: 241   BEST FITNESS: 9.48196392829567e+32     	BEST SCORE: 97   	BEST RATIO: 0.05983960518198643      WON: 8    	
GEN: 242   BEST FITNESS: 8.46846475359079e+32     	BEST SCORE: 97   	BEST RATIO: 0.0534435261707989       WON: 5    	
GEN: 243   BEST FITNESS: 8.119526427769298e+32    	BEST SCORE: 97   	BEST RATIO: 0.051241415742208134     WON: 6    	
GEN: 244   BEST FITNESS: 8.688673560071952e+32    	BEST SCORE: 97   	BEST RATIO: 0.054833239118145846     WON: 6    	
GEN: 245   BEST FITNESS: 9.2203140538496e+32      	BEST SCORE: 97   	BEST RATIO: 0.05818836232753449      WON: 6    	
GEN: 246   BEST FITNESS: 7.692824588472113e+32    	BEST SCORE: 97   	BEST RATIO: 0.04854854854854855      WON: 5    	
GEN: 247   BEST FITNESS: 7.31917310846061e+32     	BEST SCORE: 97   	BEST RATIO: 0.04619047619047619      WON: 5    	
GEN: 248   BEST FITNESS: 8.708364604967299e+32    	BEST SCORE: 97   	BEST RATIO: 0.054957507082152975     WON: 7    	
GEN: 249   BEST FITNESS: 8.303762035530677e+32    	BEST SCORE: 97   	BEST RATIO: 0.05240410588870881      WON: 11   	
GEN: 250   BEST FITNESS: 8.543781838669973e+32    	BEST SCORE: 97   	BEST RATIO: 0.05391884380211229      WON: 6    	
GEN: 251   BEST FITNESS: 7.83797222221687e+32     	BEST SCORE: 97   	BEST RATIO: 0.049464558898521166     WON: 5    	
GEN: 252   BEST FITNESS: 8.219392260838118e+32    	BEST SCORE: 97   	BEST RATIO: 0.051871657754010696     WON: 8    	
GEN: 253   BEST FITNESS: 9.315311228949866e+32    	BEST SCORE: 97   	BEST RATIO: 0.058787878787878785     WON: 15   	
GEN: 254   BEST FITNESS: 9.078714428687112e+32    	BEST SCORE: 97   	BEST RATIO: 0.05729474305965741      WON: 7    	
GEN: 255   BEST FITNESS: 8.487169258844441e+32    	BEST SCORE: 97   	BEST RATIO: 0.053561568194367755     WON: 8    	
GEN: 256   BEST FITNESS: 8.659303395925229e+32    	BEST SCORE: 97   	BEST RATIO: 0.05464788732394366      WON: 15   	
GEN: 257   BEST FITNESS: 8.026247272985526e+32    	BEST SCORE: 97   	BEST RATIO: 0.05065274151436031      WON: 9    	
GEN: 258   BEST FITNESS: 7.825999759555642e+32    	BEST SCORE: 97   	BEST RATIO: 0.04938900203665988      WON: 6    	
GEN: 259   BEST FITNESS: 8.874286101482265e+32    	BEST SCORE: 97   	BEST RATIO: 0.05600461893764434      WON: 7    	
GEN: 260   BEST FITNESS: 8.66907136365893e+32     	BEST SCORE: 97   	BEST RATIO: 0.05470953186689227      WON: 8    	
GEN: 261   BEST FITNESS: 8.664184626700835e+32    	BEST SCORE: 97   	BEST RATIO: 0.05467869222096956      WON: 11   	
GEN: 262   BEST FITNESS: 7.612810068235405e+32    	BEST SCORE: 97   	BEST RATIO: 0.04804358593363051      WON: 6    	
GEN: 263   BEST FITNESS: 8.110957006737352e+32    	BEST SCORE: 97   	BEST RATIO: 0.05118733509234828      WON: 6    	
GEN: 264   BEST FITNESS: 8.477806689336614e+32    	BEST SCORE: 97   	BEST RATIO: 0.053502482073910645     WON: 10   	
GEN: 265   BEST FITNESS: 8.931007279353446e+32    	BEST SCORE: 97   	BEST RATIO: 0.056362579895409645     WON: 15   	
GEN: 266   BEST FITNESS: 8.605970620250438e+32    	BEST SCORE: 97   	BEST RATIO: 0.05431131019036954      WON: 9    	
GEN: 267   BEST FITNESS: 8.925820863976355e+32    	BEST SCORE: 97   	BEST RATIO: 0.056329849012775844     WON: 6    	
GEN: 268   BEST FITNESS: 9.897143288967985e+32    	BEST SCORE: 97   	BEST RATIO: 0.062459755312298776     WON: 12   	
GEN: 269   BEST FITNESS: 8.38073256693963e+32     	BEST SCORE: 97   	BEST RATIO: 0.05288985823336968      WON: 8    	
GEN: 270   BEST FITNESS: 8.491858302633858e+32    	BEST SCORE: 97   	BEST RATIO: 0.05359116022099448      WON: 19   	
GEN: 271   BEST FITNESS: 9.275958676986893e+32    	BEST SCORE: 97   	BEST RATIO: 0.058539529269764634     WON: 15   	
GEN: 272   BEST FITNESS: 8.95181335338805e+32     	BEST SCORE: 97   	BEST RATIO: 0.056493884682585906     WON: 10   	
GEN: 273   BEST FITNESS: 8.828410986655532e+32    	BEST SCORE: 97   	BEST RATIO: 0.05571510626076967      WON: 12   	
GEN: 274   BEST FITNESS: 8.180023165389719e+32    	BEST SCORE: 97   	BEST RATIO: 0.05162320383182544      WON: 7    	
GEN: 275   BEST FITNESS: 9.094830489803126e+32    	BEST SCORE: 97   	BEST RATIO: 0.05739644970414201      WON: 8    	
GEN: 276   BEST FITNESS: 8.52010173379561e+32     	BEST SCORE: 97   	BEST RATIO: 0.05376940133037694      WON: 8    	
GEN: 277   BEST FITNESS: 8.757984916106713e+32    	BEST SCORE: 97   	BEST RATIO: 0.05527065527065527      WON: 8    	
GEN: 278   BEST FITNESS: 8.664184626700835e+32    	BEST SCORE: 97   	BEST RATIO: 0.05467869222096956      WON: 11   	
GEN: 279   BEST FITNESS: 8.477806689336614e+32    	BEST SCORE: 97   	BEST RATIO: 0.053502482073910645     WON: 10   	
GEN: 280   BEST FITNESS: 8.463801502074494e+32    	BEST SCORE: 97   	BEST RATIO: 0.05341409691629956      WON: 17   	
GEN: 281   BEST FITNESS: 8.718243634581555e+32    	BEST SCORE: 97   	BEST RATIO: 0.055019852524106634     WON: 12   	
GEN: 282   BEST FITNESS: 8.232599639939625e+32    	BEST SCORE: 97   	BEST RATIO: 0.05195500803427959      WON: 19   	
GEN: 283   BEST FITNESS: 8.654427662031126e+32    	BEST SCORE: 97   	BEST RATIO: 0.054617117117117114     WON: 17   	
GEN: 284   BEST FITNESS: 8.723191559459296e+32    	BEST SCORE: 97   	BEST RATIO: 0.055051078320090804     WON: 10   	
GEN: 285   BEST FITNESS: 9.030707125597697e+32    	BEST SCORE: 97   	BEST RATIO: 0.05699177438307873      WON: 14   	
GEN: 286   BEST FITNESS: 8.748015667482801e+32    	BEST SCORE: 97   	BEST RATIO: 0.05520774046670461      WON: 12   	
GEN: 287   BEST FITNESS: 8.28585634920069e+32     	BEST SCORE: 97   	BEST RATIO: 0.0522911051212938       WON: 6    	
GEN: 288   BEST FITNESS: 8.748015667482801e+32    	BEST SCORE: 97   	BEST RATIO: 0.05520774046670461      WON: 20   	
GEN: 289   BEST FITNESS: 8.184378875275443e+32    	BEST SCORE: 97   	BEST RATIO: 0.0516506922257721       WON: 14   	
GEN: 290   BEST FITNESS: 8.803129168251593e+32    	BEST SCORE: 97   	BEST RATIO: 0.05555555555555555      WON: 18   	
GEN: 291   BEST FITNESS: 8.748015667482801e+32    	BEST SCORE: 97   	BEST RATIO: 0.05520774046670461      WON: 14   	
GEN: 292   BEST FITNESS: 8.290325527382568e+32    	BEST SCORE: 97   	BEST RATIO: 0.052319309600863        WON: 9    	
GEN: 293   BEST FITNESS: 9.030707125597697e+32    	BEST SCORE: 97   	BEST RATIO: 0.05699177438307873      WON: 13   	
GEN: 294   BEST FITNESS: 8.081105955713608e+32    	BEST SCORE: 97   	BEST RATIO: 0.05099894847528917      WON: 13   	
GEN: 295   BEST FITNESS: 8.572372296579633e+32    	BEST SCORE: 97   	BEST RATIO: 0.054099274958170664     WON: 15   	
GEN: 296   BEST FITNESS: 9.057314983952435e+32    	BEST SCORE: 97   	BEST RATIO: 0.057159693576900414     WON: 12   	
GEN: 297   BEST FITNESS: 8.362493758306465e+32    	BEST SCORE: 97   	BEST RATIO: 0.05277475516866159      WON: 11   	
GEN: 298   BEST FITNESS: 7.862027379932113e+32    	BEST SCORE: 97   	BEST RATIO: 0.049616368286445015     WON: 9    	
GEN: 299   BEST FITNESS: 9.068002081278632e+32    	BEST SCORE: 97   	BEST RATIO: 0.057227138643067846     WON: 17   	
GEN: 300   BEST FITNESS: 9.121818117369306e+32    	BEST SCORE: 97   	BEST RATIO: 0.057566765578635014     WON: 14   	
GEN: 301   BEST FITNESS: 8.399051108069553e+32    	BEST SCORE: 97   	BEST RATIO: 0.053005464480874315     WON: 15   	
GEN: 302   BEST FITNESS: 7.79030082502143e+32     	BEST SCORE: 97   	BEST RATIO: 0.0491637100861632       WON: 14   	
GEN: 303   BEST FITNESS: 8.330766139711264e+32    	BEST SCORE: 97   	BEST RATIO: 0.05257452574525745      WON: 11   	
GEN: 304   BEST FITNESS: 8.838564420797747e+32    	BEST SCORE: 97   	BEST RATIO: 0.05577918343875791      WON: 16   	
GEN: 305   BEST FITNESS: 8.367046014026826e+32    	BEST SCORE: 97   	BEST RATIO: 0.05280348394120849      WON: 14   	
GEN: 306   BEST FITNESS: 7.501348720237814e+32    	BEST SCORE: 97   	BEST RATIO: 0.047340165934602246     WON: 10   	
GEN: 307   BEST FITNESS: 8.339806580448877e+32    	BEST SCORE: 97   	BEST RATIO: 0.05263157894736842      WON: 17   	
GEN: 308   BEST FITNESS: 8.245849532063991e+32    	BEST SCORE: 97   	BEST RATIO: 0.05203862660944206      WON: 14   	
GEN: 309   BEST FITNESS: 8.085356932018559e+32    	BEST SCORE: 97   	BEST RATIO: 0.05102577590741715      WON: 18   	
GEN: 310   BEST FITNESS: 8.586739400987308e+32    	BEST SCORE: 97   	BEST RATIO: 0.05418994413407821      WON: 20   	
GEN: 311   BEST FITNESS: 9.309669005310285e+32    	BEST SCORE: 97   	BEST RATIO: 0.05875227135069655      WON: 19   	
GEN: 312   BEST FITNESS: 8.634979509981619e+32    	BEST SCORE: 97   	BEST RATIO: 0.05449438202247191      WON: 17   	
GEN: 313   BEST FITNESS: 9.170801627546111e+32    	BEST SCORE: 97   	BEST RATIO: 0.05787589498806683      WON: 16   	
GEN: 314   BEST FITNESS: 8.055693672834005e+32    	BEST SCORE: 97   	BEST RATIO: 0.05083857442348008      WON: 18   	
GEN: 315   BEST FITNESS: 8.136719707658699e+32    	BEST SCORE: 97   	BEST RATIO: 0.0513499205929063       WON: 17   	
GEN: 316   BEST FITNESS: 8.417449905677591e+32    	BEST SCORE: 97   	BEST RATIO: 0.05312157721796276      WON: 19   	
GEN: 317   BEST FITNESS: 9.089452115770125e+32    	BEST SCORE: 97   	BEST RATIO: 0.05736250739207569      WON: 25   	
GEN: 318   BEST FITNESS: 9.389287432967185e+32    	BEST SCORE: 97   	BEST RATIO: 0.05925473427000611      WON: 20   	
GEN: 319   BEST FITNESS: 8.435929488346477e+32    	BEST SCORE: 97   	BEST RATIO: 0.05323819978046103      WON: 11   	
GEN: 320   BEST FITNESS: 9.020107704088781e+32    	BEST SCORE: 97   	BEST RATIO: 0.056924882629107984     WON: 21   	
GEN: 321   BEST FITNESS: 8.184378875275443e+32    	BEST SCORE: 97   	BEST RATIO: 0.0516506922257721       WON: 16   	
GEN: 322   BEST FITNESS: 8.931007279353446e+32    	BEST SCORE: 97   	BEST RATIO: 0.056362579895409645     WON: 16   	
GEN: 323   BEST FITNESS: 8.874286101482265e+32    	BEST SCORE: 97   	BEST RATIO: 0.05600461893764434      WON: 27   	
GEN: 324   BEST FITNESS: 8.232599639939625e+32    	BEST SCORE: 97   	BEST RATIO: 0.05195500803427959      WON: 20   	
GEN: 325   BEST FITNESS: 8.567593939669611e+32    	BEST SCORE: 97   	BEST RATIO: 0.05406911928651059      WON: 18   	
GEN: 326   BEST FITNESS: 9.441193813124866e+32    	BEST SCORE: 97   	BEST RATIO: 0.05958230958230958      WON: 19   	
GEN: 327   BEST FITNESS: 9.441193813124866e+32    	BEST SCORE: 97   	BEST RATIO: 0.05958230958230958      WON: 19   	
GEN: 328   BEST FITNESS: 8.435929488346477e+32    	BEST SCORE: 97   	BEST RATIO: 0.05323819978046103      WON: 16   	
GEN: 329   BEST FITNESS: 8.905135299981043e+32    	BEST SCORE: 97   	BEST RATIO: 0.05619930475086906      WON: 17   	
GEN: 330   BEST FITNESS: 8.649557415738482e+32    	BEST SCORE: 97   	BEST RATIO: 0.05458638154192459      WON: 21   	
GEN: 331   BEST FITNESS: 9.127234873971069e+32    	BEST SCORE: 97   	BEST RATIO: 0.05760095011876484      WON: 19   	
GEN: 332   BEST FITNESS: 8.864050477374442e+32    	BEST SCORE: 97   	BEST RATIO: 0.05594002306805075      WON: 26   	
GEN: 333   BEST FITNESS: 9.176276732995392e+32    	BEST SCORE: 97   	BEST RATIO: 0.05791044776119403      WON: 35   	
GEN: 334   BEST FITNESS: 8.957030027836412e+32    	BEST SCORE: 97   	BEST RATIO: 0.05652680652680653      WON: 33   	
GEN: 335   BEST FITNESS: 9.10560635531237e+32     	BEST SCORE: 97   	BEST RATIO: 0.057464454976303314     WON: 41   	
GEN: 336   BEST FITNESS: 8.941398212779105e+32    	BEST SCORE: 97   	BEST RATIO: 0.0564281559045957       WON: 40   	
GEN: 337   BEST FITNESS: 9.192741344358421e+32    	BEST SCORE: 97   	BEST RATIO: 0.05801435406698564      WON: 38   	
GEN: 338   BEST FITNESS: 8.9937176874004e+32      	BEST SCORE: 97   	BEST RATIO: 0.05675833820947923      WON: 42   	
GEN: 339   BEST FITNESS: 8.649557415738482e+32    	BEST SCORE: 97   	BEST RATIO: 0.05458638154192459      WON: 43   	
GEN: 340   BEST FITNESS: 9.014817318338581e+32    	BEST SCORE: 97   	BEST RATIO: 0.05689149560117302      WON: 38   	
GEN: 341   BEST FITNESS: 8.762978066001871e+32    	BEST SCORE: 97   	BEST RATIO: 0.05530216647662486      WON: 35   	
GEN: 342   BEST FITNESS: 8.752997453170434e+32    	BEST SCORE: 97   	BEST RATIO: 0.055239179954441914     WON: 32   	
GEN: 343   BEST FITNESS: 8.272477679099721e+32    	BEST SCORE: 97   	BEST RATIO: 0.052206673842841764     WON: 37   	
GEN: 344   BEST FITNESS: 8.793056938081968e+32    	BEST SCORE: 97   	BEST RATIO: 0.055491990846681924     WON: 36   	
GEN: 345   BEST FITNESS: 8.620450660553719e+32    	BEST SCORE: 97   	BEST RATIO: 0.05440269209197981      WON: 33   	
GEN: 346   BEST FITNESS: 9.004255142218677e+32    	BEST SCORE: 97   	BEST RATIO: 0.056824838898652606     WON: 47   	
GEN: 347   BEST FITNESS: 8.783007730152733e+32    	BEST SCORE: 97   	BEST RATIO: 0.05542857142857143      WON: 30   	
GEN: 348   BEST FITNESS: 9.493677287070588e+32    	BEST SCORE: 97   	BEST RATIO: 0.05991352686843731      WON: 36   	
GEN: 349   BEST FITNESS: 8.529558006530123e+32    	BEST SCORE: 97   	BEST RATIO: 0.05382907880133185      WON: 35   	
GEN: 350   BEST FITNESS: 8.936199725446094e+32    	BEST SCORE: 97   	BEST RATIO: 0.0563953488372093       WON: 37   	
GEN: 351   BEST FITNESS: 8.798090170444924e+32    	BEST SCORE: 97   	BEST RATIO: 0.05552375500858615      WON: 34   	
GEN: 352   BEST FITNESS: 8.905135299981043e+32    	BEST SCORE: 97   	BEST RATIO: 0.05619930475086906      WON: 34   	
GEN: 353   BEST FITNESS: 8.543781838669973e+32    	BEST SCORE: 97   	BEST RATIO: 0.05391884380211229      WON: 37   	
GEN: 354   BEST FITNESS: 9.084080099153239e+32    	BEST SCORE: 97   	BEST RATIO: 0.057328605200945626     WON: 38   	
GEN: 355   BEST FITNESS: 9.85905293634848e+32     	BEST SCORE: 97   	BEST RATIO: 0.062219371391917896     WON: 39   	
GEN: 356   BEST FITNESS: 8.693587968194164e+32    	BEST SCORE: 97   	BEST RATIO: 0.05486425339366516      WON: 38   	
GEN: 357   BEST FITNESS: 8.793056938081968e+32    	BEST SCORE: 97   	BEST RATIO: 0.055491990846681924     WON: 45   	
GEN: 358   BEST FITNESS: 8.723191559459296e+32    	BEST SCORE: 97   	BEST RATIO: 0.055051078320090804     WON: 49   	
GEN: 359   BEST FITNESS: 8.97271659531073e+32     	BEST SCORE: 97   	BEST RATIO: 0.056625802685347344     WON: 48   	
GEN: 360   BEST FITNESS: 9.67291600237085e+32     	BEST SCORE: 97   	BEST RATIO: 0.06104468219005664      WON: 50   	
GEN: 361   BEST FITNESS: 8.515381455826748e+32    	BEST SCORE: 97   	BEST RATIO: 0.05373961218836565      WON: 52   	
GEN: 362   BEST FITNESS: 8.83348478607315e+32     	BEST SCORE: 97   	BEST RATIO: 0.05574712643678161      WON: 49   	
GEN: 363   BEST FITNESS: 9.654688145582464e+32    	BEST SCORE: 97   	BEST RATIO: 0.06092964824120603      WON: 48   	
GEN: 364   BEST FITNESS: 8.40824044188582e+32     	BEST SCORE: 97   	BEST RATIO: 0.05306345733041575      WON: 37   	
GEN: 365   BEST FITNESS: 8.491858302633858e+32    	BEST SCORE: 97   	BEST RATIO: 0.05359116022099448      WON: 63   	
GEN: 366   BEST FITNESS: 8.853838437653964e+32    	BEST SCORE: 97   	BEST RATIO: 0.05587557603686636      WON: 57   	
GEN: 367   BEST FITNESS: 8.348866663643282e+32    	BEST SCORE: 97   	BEST RATIO: 0.052688756110809344     WON: 46   	
GEN: 368   BEST FITNESS: 8.828410986655532e+32    	BEST SCORE: 97   	BEST RATIO: 0.05571510626076967      WON: 47   	
GEN: 369   BEST FITNESS: 8.728145103786077e+32    	BEST SCORE: 97   	BEST RATIO: 0.055082339579784215     WON: 57   	
GEN: 370   BEST FITNESS: 8.52482724779106e+32     	BEST SCORE: 97   	BEST RATIO: 0.05379922351636162      WON: 65   	
GEN: 371   BEST FITNESS: 8.46846475359079e+32     	BEST SCORE: 97   	BEST RATIO: 0.0534435261707989       WON: 53   	
GEN: 372   BEST FITNESS: 9.138087709730845e+32    	BEST SCORE: 97   	BEST RATIO: 0.05766944114149822      WON: 57   	
GEN: 373   BEST FITNESS: 9.377830096258256e+32    	BEST SCORE: 97   	BEST RATIO: 0.059182428309945086     WON: 67   	
GEN: 374   BEST FITNESS: 9.476118081237534e+32    	BEST SCORE: 97   	BEST RATIO: 0.059802712700369916     WON: 67   	
GEN: 375   BEST FITNESS: 8.683764704953266e+32    	BEST SCORE: 97   	BEST RATIO: 0.05480225988700565      WON: 74   	
GEN: 376   BEST FITNESS: 9.046653047538129e+32    	BEST SCORE: 97   	BEST RATIO: 0.05709240729841083      WON: 72   	
GEN: 377   BEST FITNESS: 8.52482724779106e+32     	BEST SCORE: 97   	BEST RATIO: 0.05379922351636162      WON: 70   	
GEN: 378   BEST FITNESS: 8.683764704953266e+32    	BEST SCORE: 97   	BEST RATIO: 0.05480225988700565      WON: 73   	
GEN: 379   BEST FITNESS: 9.666832407400806e+32    	BEST SCORE: 97   	BEST RATIO: 0.0610062893081761       WON: 78   	
GEN: 380   BEST FITNESS: 9.127234873971069e+32    	BEST SCORE: 97   	BEST RATIO: 0.05760095011876484      WON: 62   	
GEN: 381   BEST FITNESS: 8.977957668088365e+32    	BEST SCORE: 97   	BEST RATIO: 0.0566588785046729       WON: 66   	
GEN: 382   BEST FITNESS: 8.43130198999851e+32     	BEST SCORE: 97   	BEST RATIO: 0.053208996160175534     WON: 78   	
GEN: 383   BEST FITNESS: 8.630131121710994e+32    	BEST SCORE: 97   	BEST RATIO: 0.05446378439079169      WON: 62   	
GEN: 384   BEST FITNESS: 8.828410986655532e+32    	BEST SCORE: 97   	BEST RATIO: 0.05571510626076967      WON: 85   	
GEN: 385   BEST FITNESS: 9.138087709730845e+32    	BEST SCORE: 97   	BEST RATIO: 0.05766944114149822      WON: 97   	
GEN: 386   BEST FITNESS: 8.813224499866561e+32    	BEST SCORE: 97   	BEST RATIO: 0.05561926605504587      WON: 79   	
GEN: 387   BEST FITNESS: 9.036016183284704e+32    	BEST SCORE: 97   	BEST RATIO: 0.05702527924750147      WON: 84   	
GEN: 388   BEST FITNESS: 9.231389506166535e+32    	BEST SCORE: 97   	BEST RATIO: 0.058258258258258255     WON: 88   	
GEN: 389   BEST FITNESS: 8.6011547441339e+32      	BEST SCORE: 97   	BEST RATIO: 0.05428091773922775      WON: 88   	
GEN: 390   BEST FITNESS: 9.576488179294257e+32    	BEST SCORE: 97   	BEST RATIO: 0.06043613707165109      WON: 105  	
GEN: 391   BEST FITNESS: 8.683764704953266e+32    	BEST SCORE: 97   	BEST RATIO: 0.05480225988700565      WON: 75   	
GEN: 392   BEST FITNESS: 9.852733030620052e+32    	BEST SCORE: 97   	BEST RATIO: 0.06217948717948718      WON: 92   	
GEN: 393   BEST FITNESS: 8.864050477374442e+32    	BEST SCORE: 97   	BEST RATIO: 0.05594002306805075      WON: 97   	
GEN: 394   BEST FITNESS: 9.304033612449929e+32    	BEST SCORE: 97   	BEST RATIO: 0.05871670702179177      WON: 83   	
GEN: 395   BEST FITNESS: 8.843649900901772e+32    	BEST SCORE: 97   	BEST RATIO: 0.05581127733026467      WON: 90   	
GEN: 396   BEST FITNESS: 9.476118081237534e+32    	BEST SCORE: 97   	BEST RATIO: 0.059802712700369916     WON: 89   	
GEN: 397   BEST FITNESS: 8.95181335338805e+32     	BEST SCORE: 97   	BEST RATIO: 0.056493884682585906     WON: 88   	
GEN: 398   BEST FITNESS: 9.248052664119905e+32    	BEST SCORE: 97   	BEST RATIO: 0.05836341756919374      WON: 89   	
GEN: 399   BEST FITNESS: 9.32661621830539e+32     	BEST SCORE: 97   	BEST RATIO: 0.058859223300970875     WON: 87   	
GEN: 400   BEST FITNESS: 8.920640468814442e+32    	BEST SCORE: 97   	BEST RATIO: 0.05629715612304121      WON: 88   	
GEN: 401   BEST FITNESS: 9.372111907175171e+32    	BEST SCORE: 97   	BEST RATIO: 0.05914634146341463      WON: 81   	
GEN: 402   BEST FITNESS: 9.089452115770125e+32    	BEST SCORE: 97   	BEST RATIO: 0.05736250739207569      WON: 86   	
GEN: 403   BEST FITNESS: 9.192741344358421e+32    	BEST SCORE: 97   	BEST RATIO: 0.05801435406698564      WON: 94   	
GEN: 404   BEST FITNESS: 9.009533134681877e+32    	BEST SCORE: 97   	BEST RATIO: 0.056858147713950764     WON: 104  	
GEN: 405   BEST FITNESS: 9.248052664119905e+32    	BEST SCORE: 97   	BEST RATIO: 0.05836341756919374      WON: 89   	
GEN: 406   BEST FITNESS: 8.96748163813727e+32     	BEST SCORE: 97   	BEST RATIO: 0.056592765460910154     WON: 97   	
GEN: 407   BEST FITNESS: 9.679007259299295e+32    	BEST SCORE: 97   	BEST RATIO: 0.06108312342569269      WON: 99   	
GEN: 408   BEST FITNESS: 1.0078861329683463e+33   	BEST SCORE: 97   	BEST RATIO: 0.06360655737704918      WON: 93   	
GEN: 409   BEST FITNESS: 8.96748163813727e+32     	BEST SCORE: 97   	BEST RATIO: 0.056592765460910154     WON: 92   	
GEN: 410   BEST FITNESS: 9.046653047538129e+32    	BEST SCORE: 97   	BEST RATIO: 0.05709240729841083      WON: 98   	
GEN: 411   BEST FITNESS: 9.360696423731597e+32    	BEST SCORE: 97   	BEST RATIO: 0.05907429963459196      WON: 92   	
GEN: 412   BEST FITNESS: 9.073355093132988e+32    	BEST SCORE: 97   	BEST RATIO: 0.05726092089728453      WON: 83   	
GEN: 413   BEST FITNESS: 9.078714428687112e+32    	BEST SCORE: 97   	BEST RATIO: 0.05729474305965741      WON: 90   	
GEN: 414   BEST FITNESS: 9.20926514545673e+32     	BEST SCORE: 97   	BEST RATIO: 0.05811863391252247      WON: 91   	
GEN: 415   BEST FITNESS: 9.954833891040986e+32    	BEST SCORE: 97   	BEST RATIO: 0.06282383419689119      WON: 82   	
GEN: 416   BEST FITNESS: 8.52010173379561e+32     	BEST SCORE: 97   	BEST RATIO: 0.05376940133037694      WON: 83   	
GEN: 417   BEST FITNESS: 8.767976912588296e+32    	BEST SCORE: 97   	BEST RATIO: 0.05533371363377068      WON: 81   	
GEN: 418   BEST FITNESS: 8.9937176874004e+32      	BEST SCORE: 97   	BEST RATIO: 0.05675833820947923      WON: 87   	
GEN: 419   BEST FITNESS: 8.889683937401551e+32    	BEST SCORE: 97   	BEST RATIO: 0.05610179294389821      WON: 91   	
GEN: 420   BEST FITNESS: 9.127234873971069e+32    	BEST SCORE: 97   	BEST RATIO: 0.05760095011876484      WON: 95   	
GEN: 421   BEST FITNESS: 9.372111907175171e+32    	BEST SCORE: 97   	BEST RATIO: 0.05914634146341463      WON: 89   	
GEN: 422   BEST FITNESS: 9.068002081278632e+32    	BEST SCORE: 97   	BEST RATIO: 0.057227138643067846     WON: 87   	
GEN: 423   BEST FITNESS: 9.154415442386706e+32    	BEST SCORE: 97   	BEST RATIO: 0.057772483621203095     WON: 82   	
GEN: 424   BEST FITNESS: 9.546747532774709e+32    	BEST SCORE: 97   	BEST RATIO: 0.06024844720496894      WON: 81   	
