
GEN: 27    BEST FITNESS: 140791.31801596133       	BEST SCORE: 14   	BEST RATIO: 0.07734806629834254      WON: 0    	WON AVG RATIO: 0                        	
GEN: 28    BEST FITNESS: 177515.99736072568       	BEST SCORE: 15   	BEST RATIO: 0.09933774834437085      WON: 0    	WON AVG RATIO: 0                        	
GEN: 29    BEST FITNESS: 1311988.9914510476       	BEST SCORE: 20   	BEST RATIO: 0.09090909090909091      WON: 0    	WON AVG RATIO: 0                        	

GEN: 1     BEST FITNESS: 2149.313421433475        	BEST SCORE: 2    	BEST RATIO: 0.1111111111111111       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 2     BEST FITNESS: 2149.476355007297        	BEST SCORE: 2    	BEST RATIO: 0.4                      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 3     BEST FITNESS: 5028.255347850331        	BEST SCORE: 3    	BEST RATIO: 0.3                      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 4     BEST FITNESS: 2149.9540739565236       	BEST SCORE: 2    	BEST RATIO: 0.2222222222222222       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 5     BEST FITNESS: 9195.571285864862        	BEST SCORE: 4    	BEST RATIO: 0.3333333333333333       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 6     BEST FITNESS: 2149.249528362592        	BEST SCORE: 2    	BEST RATIO: 0.5                      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 7     BEST FITNESS: 5026.256363523016        	BEST SCORE: 3    	BEST RATIO: 0.23076923076923078      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 8     BEST FITNESS: 5013.96180892374         	BEST SCORE: 3    	BEST RATIO: 0.11538461538461539      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 9     BEST FITNESS: 9194.157014813387        	BEST SCORE: 4    	BEST RATIO: 0.3076923076923077       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 10    BEST FITNESS: 9167.35002491506         	BEST SCORE: 4    	BEST RATIO: 0.14285714285714285      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 11    BEST FITNESS: 5026.96582588445         	BEST SCORE: 3    	BEST RATIO: 0.25                     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 12    BEST FITNESS: 5023.038198361497        	BEST SCORE: 3    	BEST RATIO: 0.17647058823529413      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 13    BEST FITNESS: 14623.969754676964       	BEST SCORE: 5    	BEST RATIO: 0.13157894736842105      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 14    BEST FITNESS: 14580.766782771341       	BEST SCORE: 5    	BEST RATIO: 0.1                      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 15    BEST FITNESS: 21460.26374117571        	BEST SCORE: 6    	BEST RATIO: 0.14634146341463414      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 16    BEST FITNESS: 14643.750125116621       	BEST SCORE: 5    	BEST RATIO: 0.15625                  WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 17    BEST FITNESS: 63429.91256784579        	BEST SCORE: 10   	BEST RATIO: 0.15151515151515152      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 18    BEST FITNESS: 14606.521741618839       	BEST SCORE: 5    	BEST RATIO: 0.11627906976744186      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 19    BEST FITNESS: 9187.962811309775        	BEST SCORE: 4    	BEST RATIO: 0.23529411764705882      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 20    BEST FITNESS: 62889.36492536375        	BEST SCORE: 10   	BEST RATIO: 0.09009009009009009      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 21    BEST FITNESS: 9167.35002491506         	BEST SCORE: 4    	BEST RATIO: 0.14285714285714285      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 22    BEST FITNESS: 61434.077387611556       	BEST SCORE: 10   	BEST RATIO: 0.04739336492890995      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 23    BEST FITNESS: 14617.090658682322       	BEST SCORE: 5    	BEST RATIO: 0.125                    WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 24    BEST FITNESS: 29320.421215507136       	BEST SCORE: 7    	BEST RATIO: 0.0707070707070707       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 25    BEST FITNESS: 77832.88805996923        	BEST SCORE: 11   	BEST RATIO: 0.10679611650485436      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 26    BEST FITNESS: 77818.56242998334        	BEST SCORE: 11   	BEST RATIO: 0.10576923076923077      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 27    BEST FITNESS: 112933.5336928209        	BEST SCORE: 13   	BEST RATIO: 0.05179282868525897      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 28    BEST FITNESS: 62540.30756521087        	BEST SCORE: 10   	BEST RATIO: 0.072992700729927        WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 29    BEST FITNESS: 92934.99343770221        	BEST SCORE: 12   	BEST RATIO: 0.05357142857142857      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 30    BEST FITNESS: 173907.66999756134       	BEST SCORE: 15   	BEST RATIO: 0.05244755244755245      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 31    BEST FITNESS: 17158364.5175035         	BEST SCORE: 24   	BEST RATIO: 0.06936416184971098      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 32    BEST FITNESS: 176026.31866545643       	BEST SCORE: 15   	BEST RATIO: 0.07142857142857142      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 33    BEST FITNESS: 311674.2940658798        	BEST SCORE: 17   	BEST RATIO: 0.04336734693877551      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 34    BEST FITNESS: 231587.2666895949        	BEST SCORE: 16   	BEST RATIO: 0.1095890410958904       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 35    BEST FITNESS: 141134.8035970696        	BEST SCORE: 14   	BEST RATIO: 0.08433734939759036      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 36    BEST FITNESS: 229786.50807497257       	BEST SCORE: 16   	BEST RATIO: 0.07547169811320754      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 37    BEST FITNESS: 2380068.5033539124       	BEST SCORE: 21   	BEST RATIO: 0.04976303317535545      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 38    BEST FITNESS: 4507218.849277531        	BEST SCORE: 22   	BEST RATIO: 0.05275779376498801      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 39    BEST FITNESS: 33961356.705788076       	BEST SCORE: 25   	BEST RATIO: 0.05091649694501019      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 40    BEST FITNESS: 33971854.873097725       	BEST SCORE: 25   	BEST RATIO: 0.07861635220125786      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 41    BEST FITNESS: 17154098.774806853       	BEST SCORE: 24   	BEST RATIO: 0.057007125890736345     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 42    BEST FITNESS: 17154332.591702387       	BEST SCORE: 24   	BEST RATIO: 0.05755395683453238      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 43    BEST FITNESS: 537426302.3594824        	BEST SCORE: 29   	BEST RATIO: 0.05301645338208409      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 44    BEST FITNESS: 33966381.949996          	BEST SCORE: 25   	BEST RATIO: 0.06082725060827251      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 45    BEST FITNESS: 33964342.11134773        	BEST SCORE: 25   	BEST RATIO: 0.05630630630630631      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 46    BEST FITNESS: 67561729.95638268        	BEST SCORE: 26   	BEST RATIO: 0.07807807807807808      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 47    BEST FITNESS: 134703074.32319582       	BEST SCORE: 27   	BEST RATIO: 0.06490384615384616      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 48    BEST FITNESS: 537426461.9183121        	BEST SCORE: 29   	BEST RATIO: 0.05321100917431193      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 49    BEST FITNESS: 1074349114.4549248       	BEST SCORE: 30   	BEST RATIO: 0.07075471698113207      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 50    BEST FITNESS: 2148132970.557339        	BEST SCORE: 31   	BEST RATIO: 0.06904231625835189      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 51    BEST FITNESS: 1074336313.7650738       	BEST SCORE: 30   	BEST RATIO: 0.05154639175257732      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 52    BEST FITNESS: 268956830.3692853        	BEST SCORE: 28   	BEST RATIO: 0.06073752711496746      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 53    BEST FITNESS: 537437740.9498847        	BEST SCORE: 29   	BEST RATIO: 0.07304785894206549      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 54    BEST FITNESS: 268954852.5403403        	BEST SCORE: 28   	BEST RATIO: 0.05737704918032787      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 55    BEST FITNESS: 1074352595.9138577       	BEST SCORE: 30   	BEST RATIO: 0.07936507936507936      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 56    BEST FITNESS: 1074355304.7965672       	BEST SCORE: 30   	BEST RATIO: 0.08797653958944282      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 57    BEST FITNESS: 1074348108.9979122       	BEST SCORE: 30   	BEST RATIO: 0.06864988558352403      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 58    BEST FITNESS: 2148137681.3086658       	BEST SCORE: 31   	BEST RATIO: 0.07948717948717948      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 59    BEST FITNESS: 1074351924.3941503       	BEST SCORE: 30   	BEST RATIO: 0.07751937984496124      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 60    BEST FITNESS: 2148127303.773737        	BEST SCORE: 31   	BEST RATIO: 0.059961315280464215     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 61    BEST FITNESS: 2148131081.122523        	BEST SCORE: 31   	BEST RATIO: 0.06567796610169492      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 62    BEST FITNESS: 1074349421.9593744       	BEST SCORE: 30   	BEST RATIO: 0.07142857142857142      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 63    BEST FITNESS: 1074347407.552013        	BEST SCORE: 30   	BEST RATIO: 0.06726457399103139      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 64    BEST FITNESS: 268964108.10752934       	BEST SCORE: 28   	BEST RATIO: 0.0784313725490196       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 65    BEST FITNESS: 2148126792.3442864       	BEST SCORE: 31   	BEST RATIO: 0.05927342256214149      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 66    BEST FITNESS: 1074353188.7562935       	BEST SCORE: 30   	BEST RATIO: 0.08108108108108109      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 67    BEST FITNESS: 4295657556.890256        	BEST SCORE: 32   	BEST RATIO: 0.0636182902584493       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 68    BEST FITNESS: 537436575.2872057        	BEST SCORE: 29   	BEST RATIO: 0.07021791767554479      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 69    BEST FITNESS: 537437378.1874167        	BEST SCORE: 29   	BEST RATIO: 0.07213930348258707      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 70    BEST FITNESS: 2148128995.4667015       	BEST SCORE: 31   	BEST RATIO: 0.06237424547283702      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 71    BEST FITNESS: 8590669696.57728         	BEST SCORE: 33   	BEST RATIO: 0.06261859582542695      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 72    BEST FITNESS: 1074327268.8717978       	BEST SCORE: 30   	BEST RATIO: 0.043731778425655975     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 73    BEST FITNESS: 268960679.7129813        	BEST SCORE: 28   	BEST RATIO: 0.0687960687960688       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 74    BEST FITNESS: 1074336821.5309796       	BEST SCORE: 30   	BEST RATIO: 0.052083333333333336     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 75    BEST FITNESS: 2148127728.5917926       	BEST SCORE: 31   	BEST RATIO: 0.060546875              WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 76    BEST FITNESS: 8590659428.645718        	BEST SCORE: 33   	BEST RATIO: 0.05196850393700787      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 77    BEST FITNESS: 8590669881.13265         	BEST SCORE: 33   	BEST RATIO: 0.06285714285714286      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 78    BEST FITNESS: 8590670525.394653        	BEST SCORE: 33   	BEST RATIO: 0.0637065637065637       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 79    BEST FITNESS: 1074339916.8739781       	BEST SCORE: 30   	BEST RATIO: 0.055658627087198514     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 80    BEST FITNESS: 1074357156.0481684       	BEST SCORE: 30   	BEST RATIO: 0.09523809523809523      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 81    BEST FITNESS: 4295655169.987262        	BEST SCORE: 32   	BEST RATIO: 0.06037735849056604      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 82    BEST FITNESS: 2148122462.366413        	BEST SCORE: 31   	BEST RATIO: 0.05410122164048865      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 83    BEST FITNESS: 4295664729.077377        	BEST SCORE: 32   	BEST RATIO: 0.07637231503579953      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 84    BEST FITNESS: 8590658449.329437        	BEST SCORE: 33   	BEST RATIO: 0.05116279069767442      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 85    BEST FITNESS: 1074344479.145836        	BEST SCORE: 30   	BEST RATIO: 0.062111801242236024     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 86    BEST FITNESS: 2148118735.0237875       	BEST SCORE: 31   	BEST RATIO: 0.05040650406504065      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 87    BEST FITNESS: 2148126706.9322205       	BEST SCORE: 31   	BEST RATIO: 0.05916030534351145      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 88    BEST FITNESS: 2148126193.4229064       	BEST SCORE: 31   	BEST RATIO: 0.05849056603773585      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 89    BEST FITNESS: 2148123337.895272        	BEST SCORE: 31   	BEST RATIO: 0.055062166962699825     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 90    BEST FITNESS: 2148132398.552622        	BEST SCORE: 31   	BEST RATIO: 0.06798245614035088      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 91    BEST FITNESS: 2148126193.4229064       	BEST SCORE: 31   	BEST RATIO: 0.05849056603773585      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 92    BEST FITNESS: 537432921.0225251        	BEST SCORE: 29   	BEST RATIO: 0.06277056277056277      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 93    BEST FITNESS: 2148138148.8555923       	BEST SCORE: 31   	BEST RATIO: 0.08072916666666667      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 94    BEST FITNESS: 2148129666.423996        	BEST SCORE: 31   	BEST RATIO: 0.06339468302658487      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 95    BEST FITNESS: 8590675404.885202        	BEST SCORE: 33   	BEST RATIO: 0.07112068965517242      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 96    BEST FITNESS: 8590676025.290445        	BEST SCORE: 33   	BEST RATIO: 0.07221006564551423      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 97    BEST FITNESS: 17180643548.608704       	BEST SCORE: 34   	BEST RATIO: 0.05466237942122187      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 98    BEST FITNESS: 8590665109.914734        	BEST SCORE: 33   	BEST RATIO: 0.057291666666666664     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 99    BEST FITNESS: 8590675848.32398         	BEST SCORE: 33   	BEST RATIO: 0.0718954248366013       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 100   BEST FITNESS: 17180641931.708057       	BEST SCORE: 34   	BEST RATIO: 0.05329153605015674      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 101   BEST FITNESS: 17180651343.437332       	BEST SCORE: 34   	BEST RATIO: 0.06261510128913444      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 102   BEST FITNESS: 17180646347.838497       	BEST SCORE: 34   	BEST RATIO: 0.05723905723905724      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 103   BEST FITNESS: 8590665583.557869        	BEST SCORE: 33   	BEST RATIO: 0.05779334500875657      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 104   BEST FITNESS: 68720327141.82988        	BEST SCORE: 36   	BEST RATIO: 0.0425531914893617       WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 105   BEST FITNESS: 17180633455.96236        	BEST SCORE: 34   	BEST RATIO: 0.04722222222222222      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 106   BEST FITNESS: 8590663968.093262        	BEST SCORE: 33   	BEST RATIO: 0.05612244897959184      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 107   BEST FITNESS: 68720362429.34561        	BEST SCORE: 36   	BEST RATIO: 0.06818181818181818      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 108   BEST FITNESS: 17180644352.365543       	BEST SCORE: 34   	BEST RATIO: 0.05537459283387622      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 109   BEST FITNESS: 17180634610.785088       	BEST SCORE: 34   	BEST RATIO: 0.047954866008462625     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 110   BEST FITNESS: 34360560110.82485        	BEST SCORE: 35   	BEST RATIO: 0.05417956656346749      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 111   BEST FITNESS: 17180633455.96236        	BEST SCORE: 34   	BEST RATIO: 0.04722222222222222      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 112   BEST FITNESS: 34360560637.54285        	BEST SCORE: 35   	BEST RATIO: 0.054602184087363496     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 113   BEST FITNESS: 17180638558.13869        	BEST SCORE: 34   	BEST RATIO: 0.05067064083457526      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 114   BEST FITNESS: 34360558629.45969        	BEST SCORE: 35   	BEST RATIO: 0.05303030303030303      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 115   BEST FITNESS: 17180638764.05687        	BEST SCORE: 34   	BEST RATIO: 0.05082212257100149      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 116   BEST FITNESS: 34360563148.367485       	BEST SCORE: 35   	BEST RATIO: 0.05672609400324149      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 117   BEST FITNESS: 17180638969.788662       	BEST SCORE: 34   	BEST RATIO: 0.050974512743628186     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 118   BEST FITNESS: 34360547667.77004        	BEST SCORE: 35   	BEST RATIO: 0.045992115637319315     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 119   BEST FITNESS: 17180639175.33367        	BEST SCORE: 34   	BEST RATIO: 0.05112781954887218      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 120   BEST FITNESS: 17180648519.44083        	BEST SCORE: 34   	BEST RATIO: 0.05944055944055944      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 121   BEST FITNESS: 17180640914.868866       	BEST SCORE: 34   	BEST RATIO: 0.05246913580246913      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 122   BEST FITNESS: 17180640812.92202        	BEST SCORE: 34   	BEST RATIO: 0.05238828967642527      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 123   BEST FITNESS: 17180616638.41276        	BEST SCORE: 34   	BEST RATIO: 0.038857142857142854     WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
GEN: 124   BEST FITNESS: 34360533713.84494        	BEST SCORE: 35   	BEST RATIO: 0.03959276018099547      WON: 0    	WON AVG RATIO: 0                        	WON MEDIAN RATIO: 0
