GEN: 213   BEST FITNESS: 7.343651948288237e+32    	BEST SCORE: 97   	BEST RATIO: 0.04634495938843765      WON: 11   	
GEN: 214   BEST FITNESS: 7.060295603016666e+32    	BEST SCORE: 97   	BEST RATIO: 0.04455672944418925      WON: 9    	
GEN: 215   BEST FITNESS: 6.768059677572559e+32    	BEST SCORE: 97   	BEST RATIO: 0.04271246147071774      WON: 8    	
GEN: 216   BEST FITNESS: 7.841971187636368e+32    	BEST SCORE: 97   	BEST RATIO: 0.049489795918367344     WON: 16   	
GEN: 217   BEST FITNESS: 6.889405436022986e+32    	BEST SCORE: 97   	BEST RATIO: 0.043478260869565216     WON: 13   	
GEN: 218   BEST FITNESS: 7.31220909979414e+32     	BEST SCORE: 97   	BEST RATIO: 0.0461465271170314       WON: 8    	
GEN: 219   BEST FITNESS: 7.414502425358071e+32    	BEST SCORE: 97   	BEST RATIO: 0.046792088760250844     WON: 10   	
GEN: 220   BEST FITNESS: 7.096151213188957e+32    	BEST SCORE: 97   	BEST RATIO: 0.04478301015697138      WON: 18   	
GEN: 221   BEST FITNESS: 6.886318784841972e+32    	BEST SCORE: 97   	BEST RATIO: 0.04345878136200717      WON: 9    	
GEN: 222   BEST FITNESS: 7.250124305550603e+32    	BEST SCORE: 97   	BEST RATIO: 0.04575471698113207      WON: 12   	
GEN: 223   BEST FITNESS: 7.418080853169537e+32    	BEST SCORE: 97   	BEST RATIO: 0.04681467181467181      WON: 7    	
GEN: 224   BEST FITNESS: 7.32266008945559e+32     	BEST SCORE: 97   	BEST RATIO: 0.04621248213434969      WON: 12   	
GEN: 225   BEST FITNESS: 7.639295987955905e+32    	BEST SCORE: 97   	BEST RATIO: 0.04821073558648111      WON: 8    	
GEN: 226   BEST FITNESS: 7.400223171770477e+32    	BEST SCORE: 97   	BEST RATIO: 0.046701974000962924     WON: 17   	
GEN: 227   BEST FITNESS: 7.385998811997733e+32    	BEST SCORE: 97   	BEST RATIO: 0.04661220567035079      WON: 17   	
GEN: 228   BEST FITNESS: 7.76668192408655e+32     	BEST SCORE: 97   	BEST RATIO: 0.04901465386558868      WON: 19   	
GEN: 229   BEST FITNESS: 7.053815294982689e+32    	BEST SCORE: 97   	BEST RATIO: 0.0445158329508949       WON: 8    	
GEN: 230   BEST FITNESS: 7.291396360420911e+32    	BEST SCORE: 97   	BEST RATIO: 0.04601518026565465      WON: 15   	
GEN: 231   BEST FITNESS: 8.12811397555118e+32     	BEST SCORE: 97   	BEST RATIO: 0.05129561078794289      WON: 24   	
GEN: 232   BEST FITNESS: 7.32266008945559e+32     	BEST SCORE: 97   	BEST RATIO: 0.04621248213434969      WON: 27   	
GEN: 233   BEST FITNESS: 7.329644028501326e+32    	BEST SCORE: 97   	BEST RATIO: 0.04625655698617072      WON: 20   	
GEN: 234   BEST FITNESS: 7.357713512574094e+32    	BEST SCORE: 97   	BEST RATIO: 0.04643370033508856      WON: 26   	
GEN: 235   BEST FITNESS: 7.375366376087947e+32    	BEST SCORE: 97   	BEST RATIO: 0.04654510556621881      WON: 13   	
GEN: 236   BEST FITNESS: 7.99701536304229e+32     	BEST SCORE: 97   	BEST RATIO: 0.050468262226847034     WON: 19   	
GEN: 237   BEST FITNESS: 7.472174782580108e+32    	BEST SCORE: 97   	BEST RATIO: 0.04715605250364609      WON: 16   	
GEN: 238   BEST FITNESS: 7.735411941503413e+32    	BEST SCORE: 97   	BEST RATIO: 0.04881731253145445      WON: 17   	
GEN: 239   BEST FITNESS: 7.631709795316426e+32    	BEST SCORE: 97   	BEST RATIO: 0.04816285998013903      WON: 13   	
GEN: 240   BEST FITNESS: 8.505956573197167e+32    	BEST SCORE: 97   	BEST RATIO: 0.05368013281682346      WON: 14   	
GEN: 241   BEST FITNESS: 7.301787899176857e+32    	BEST SCORE: 97   	BEST RATIO: 0.04608076009501188      WON: 12   	
GEN: 242   BEST FITNESS: 7.389549772965039e+32    	BEST SCORE: 97   	BEST RATIO: 0.046634615384615385     WON: 19   	
GEN: 243   BEST FITNESS: 7.58276444389111e+32     	BEST SCORE: 97   	BEST RATIO: 0.04785397138628515      WON: 27   	
GEN: 244   BEST FITNESS: 7.457672745156371e+32    	BEST SCORE: 97   	BEST RATIO: 0.047064531780688985     WON: 23   	
GEN: 245   BEST FITNESS: 7.501348720237814e+32    	BEST SCORE: 97   	BEST RATIO: 0.047340165934602246     WON: 16   	
GEN: 246   BEST FITNESS: 7.541836863477567e+32    	BEST SCORE: 97   	BEST RATIO: 0.04759568204121688      WON: 24   	
GEN: 247   BEST FITNESS: 7.138998387258375e+32    	BEST SCORE: 97   	BEST RATIO: 0.04505341384115188      WON: 20   	
GEN: 248   BEST FITNESS: 7.281034357066453e+32    	BEST SCORE: 97   	BEST RATIO: 0.04594978683088584      WON: 26   	
GEN: 249   BEST FITNESS: 7.172311492191919e+32    	BEST SCORE: 97   	BEST RATIO: 0.04526364909006066      WON: 14   	
GEN: 250   BEST FITNESS: 7.233065189537543e+32    	BEST SCORE: 97   	BEST RATIO: 0.04564705882352941      WON: 23   	
GEN: 251   BEST FITNESS: 6.973803778478803e+32    	BEST SCORE: 97   	BEST RATIO: 0.04401088929219601      WON: 16   	
GEN: 252   BEST FITNESS: 7.333140996072177e+32    	BEST SCORE: 97   	BEST RATIO: 0.046278625954198474     WON: 15   	
GEN: 253   BEST FITNESS: 7.446833104538411e+32    	BEST SCORE: 97   	BEST RATIO: 0.04699612403100775      WON: 23   	
GEN: 254   BEST FITNESS: 7.22286819913876e+32     	BEST SCORE: 97   	BEST RATIO: 0.045582706766917294     WON: 14   	
GEN: 255   BEST FITNESS: 7.005589575099034e+32    	BEST SCORE: 97   	BEST RATIO: 0.04421148587055606      WON: 19   	
GEN: 256   BEST FITNESS: 7.858007938531331e+32    	BEST SCORE: 97   	BEST RATIO: 0.04959100204498978      WON: 21   	
GEN: 257   BEST FITNESS: 7.65451370904745e+32     	BEST SCORE: 97   	BEST RATIO: 0.04830677290836653      WON: 26   	
GEN: 258   BEST FITNESS: 6.973803778478803e+32    	BEST SCORE: 97   	BEST RATIO: 0.04401088929219601      WON: 20   	
GEN: 259   BEST FITNESS: 7.31220909979414e+32     	BEST SCORE: 97   	BEST RATIO: 0.0461465271170314       WON: 19   	
GEN: 260   BEST FITNESS: 8.385304706910683e+32    	BEST SCORE: 97   	BEST RATIO: 0.05291871249318058      WON: 17   	
GEN: 261   BEST FITNESS: 7.27414270126232e+32     	BEST SCORE: 97   	BEST RATIO: 0.045906294368196876     WON: 18   	
GEN: 262   BEST FITNESS: 6.895587047001922e+32    	BEST SCORE: 97   	BEST RATIO: 0.04351727231942575      WON: 28   	
GEN: 263   BEST FITNESS: 7.681291118324478e+32    	BEST SCORE: 97   	BEST RATIO: 0.04847576211894053      WON: 23   	
GEN: 264   BEST FITNESS: 7.560385404705992e+32    	BEST SCORE: 97   	BEST RATIO: 0.04771273979340875      WON: 12   	
GEN: 265   BEST FITNESS: 7.393104149960212e+32    	BEST SCORE: 97   	BEST RATIO: 0.046657046657046654     WON: 17   	
GEN: 266   BEST FITNESS: 7.26726407932259e+32     	BEST SCORE: 97   	BEST RATIO: 0.0458628841607565       WON: 10   	
GEN: 267   BEST FITNESS: 7.439624166392682e+32    	BEST SCORE: 97   	BEST RATIO: 0.04695062923523717      WON: 10   	
GEN: 268   BEST FITNESS: 6.970641055676772e+32    	BEST SCORE: 97   	BEST RATIO: 0.04399092970521542      WON: 10   	
GEN: 269   BEST FITNESS: 6.870926923454306e+32    	BEST SCORE: 97   	BEST RATIO: 0.04336164506034868      WON: 8    	
GEN: 270   BEST FITNESS: 7.260398454306698e+32    	BEST SCORE: 97   	BEST RATIO: 0.04581955597543694      WON: 16   	
GEN: 271   BEST FITNESS: 7.277586897617084e+32    	BEST SCORE: 97   	BEST RATIO: 0.045928030303030304     WON: 19   	
GEN: 272   BEST FITNESS: 7.486733330622153e+32    	BEST SCORE: 97   	BEST RATIO: 0.0472479298587433       WON: 16   	
GEN: 273   BEST FITNESS: 7.930992532387658e+32    	BEST SCORE: 97   	BEST RATIO: 0.0500515995872033       WON: 10   	
GEN: 274   BEST FITNESS: 7.053815294982689e+32    	BEST SCORE: 97   	BEST RATIO: 0.0445158329508949       WON: 21   	
GEN: 275   BEST FITNESS: 8.463801502074494e+32    	BEST SCORE: 97   	BEST RATIO: 0.05341409691629956      WON: 20   	
GEN: 276   BEST FITNESS: 7.65451370904745e+32     	BEST SCORE: 97   	BEST RATIO: 0.04830677290836653      WON: 17   	
GEN: 277   BEST FITNESS: 7.270701763371467e+32    	BEST SCORE: 97   	BEST RATIO: 0.04588457899716178      WON: 24   	
GEN: 278   BEST FITNESS: 7.361237321727626e+32    	BEST SCORE: 97   	BEST RATIO: 0.04645593869731801      WON: 35   	
GEN: 279   BEST FITNESS: 7.368295075631488e+32    	BEST SCORE: 97   	BEST RATIO: 0.04650047938638543      WON: 34   	
GEN: 280   BEST FITNESS: 7.284485084249897e+32    	BEST SCORE: 97   	BEST RATIO: 0.04597156398104266      WON: 33   	
GEN: 281   BEST FITNESS: 7.375366376087947e+32    	BEST SCORE: 97   	BEST RATIO: 0.04654510556621881      WON: 22   	
GEN: 282   BEST FITNESS: 7.963867112832789e+32    	BEST SCORE: 97   	BEST RATIO: 0.050259067357512954     WON: 29   	
GEN: 283   BEST FITNESS: 7.605276362081782e+32    	BEST SCORE: 97   	BEST RATIO: 0.047996041563582385     WON: 30   	
GEN: 284   BEST FITNESS: 7.378907118467251e+32    	BEST SCORE: 97   	BEST RATIO: 0.04656745079212674      WON: 42   	
GEN: 285   BEST FITNESS: 7.898388246540226e+32    	BEST SCORE: 97   	BEST RATIO: 0.04984583761562179      WON: 27   	
GEN: 286   BEST FITNESS: 7.78241191279356e+32     	BEST SCORE: 97   	BEST RATIO: 0.04911392405063291      WON: 35   	
GEN: 287   BEST FITNESS: 7.77453896194602e+32     	BEST SCORE: 97   	BEST RATIO: 0.049064238745574106     WON: 37   	
GEN: 288   BEST FITNESS: 7.083070750123171e+32    	BEST SCORE: 97   	BEST RATIO: 0.04470046082949309      WON: 29   	
GEN: 289   BEST FITNESS: 8.055693672834005e+32    	BEST SCORE: 97   	BEST RATIO: 0.05083857442348008      WON: 27   	
GEN: 290   BEST FITNESS: 7.158949011535762e+32    	BEST SCORE: 97   	BEST RATIO: 0.04517931998136935      WON: 26   	
GEN: 291   BEST FITNESS: 7.79030082502143e+32     	BEST SCORE: 97   	BEST RATIO: 0.0491637100861632       WON: 30   	
GEN: 292   BEST FITNESS: 7.243291012142922e+32    	BEST SCORE: 97   	BEST RATIO: 0.04571159283694628      WON: 41   	
GEN: 293   BEST FITNESS: 7.512347765282151e+32    	BEST SCORE: 97   	BEST RATIO: 0.04740957966764418      WON: 43   	
GEN: 294   BEST FITNESS: 7.432429172034468e+32    	BEST SCORE: 97   	BEST RATIO: 0.04690522243713733      WON: 37   	
GEN: 295   BEST FITNESS: 7.281034357066453e+32    	BEST SCORE: 97   	BEST RATIO: 0.04594978683088584      WON: 31   	
GEN: 296   BEST FITNESS: 7.11915865111963e+32     	BEST SCORE: 97   	BEST RATIO: 0.04492820750347383      WON: 42   	
GEN: 297   BEST FITNESS: 7.199186664059617e+32    	BEST SCORE: 97   	BEST RATIO: 0.04543325526932084      WON: 64   	
GEN: 298   BEST FITNESS: 7.060295603016666e+32    	BEST SCORE: 97   	BEST RATIO: 0.04455672944418925      WON: 62   	
GEN: 299   BEST FITNESS: 7.357713512574094e+32    	BEST SCORE: 97   	BEST RATIO: 0.04643370033508856      WON: 75   	
GEN: 300   BEST FITNESS: 7.818038416972169e+32    	BEST SCORE: 97   	BEST RATIO: 0.049338758901322485     WON: 66   	
GEN: 301   BEST FITNESS: 7.862027379932113e+32    	BEST SCORE: 97   	BEST RATIO: 0.049616368286445015     WON: 82   	
GEN: 302   BEST FITNESS: 7.735411941503413e+32    	BEST SCORE: 97   	BEST RATIO: 0.04881731253145445      WON: 63   	
GEN: 303   BEST FITNESS: 7.814063816861862e+32    	BEST SCORE: 97   	BEST RATIO: 0.04931367564819522      WON: 70   	
GEN: 304   BEST FITNESS: 7.669792179524593e+32    	BEST SCORE: 97   	BEST RATIO: 0.04840319361277445      WON: 80   	
GEN: 305   BEST FITNESS: 7.586507170664995e+32    	BEST SCORE: 97   	BEST RATIO: 0.047877591312931886     WON: 87   	
GEN: 306   BEST FITNESS: 7.439624166392682e+32    	BEST SCORE: 97   	BEST RATIO: 0.04695062923523717      WON: 76   	
GEN: 307   BEST FITNESS: 7.556668401065527e+32    	BEST SCORE: 97   	BEST RATIO: 0.04768928220255654      WON: 77   	
GEN: 308   BEST FITNESS: 7.635501007335956e+32    	BEST SCORE: 97   	BEST RATIO: 0.04818678589170392      WON: 74   	
GEN: 309   BEST FITNESS: 8.449842511141991e+32    	BEST SCORE: 97   	BEST RATIO: 0.05332600329851567      WON: 75   	
GEN: 310   BEST FITNESS: 7.609041350379842e+32    	BEST SCORE: 97   	BEST RATIO: 0.04801980198019802      WON: 87   	
GEN: 311   BEST FITNESS: 7.534442905768275e+32    	BEST SCORE: 97   	BEST RATIO: 0.047549019607843135     WON: 78   	
GEN: 312   BEST FITNESS: 7.541836863477567e+32    	BEST SCORE: 97   	BEST RATIO: 0.04759568204121688      WON: 70   	
GEN: 313   BEST FITNESS: 7.414502425358071e+32    	BEST SCORE: 97   	BEST RATIO: 0.046792088760250844     WON: 71   	
GEN: 314   BEST FITNESS: 7.700532829542726e+32    	BEST SCORE: 97   	BEST RATIO: 0.048597194388777555     WON: 72   	
GEN: 315   BEST FITNESS: 7.523379112955105e+32    	BEST SCORE: 97   	BEST RATIO: 0.04747919725893294      WON: 61   	
GEN: 316   BEST FITNESS: 7.639295987955905e+32    	BEST SCORE: 97   	BEST RATIO: 0.04821073558648111      WON: 65   	
GEN: 317   BEST FITNESS: 7.556668401065527e+32    	BEST SCORE: 97   	BEST RATIO: 0.04768928220255654      WON: 76   	
GEN: 318   BEST FITNESS: 7.650703597694018e+32    	BEST SCORE: 97   	BEST RATIO: 0.04828272772523644      WON: 56   	
GEN: 319   BEST FITNESS: 7.715995746871125e+32    	BEST SCORE: 97   	BEST RATIO: 0.048694779116465865     WON: 63   	
GEN: 320   BEST FITNESS: 7.497689525740138e+32    	BEST SCORE: 97   	BEST RATIO: 0.04731707317073171      WON: 52   	
GEN: 321   BEST FITNESS: 7.794251281829251e+32    	BEST SCORE: 97   	BEST RATIO: 0.049188640973630834     WON: 55   	
GEN: 322   BEST FITNESS: 7.751015394738921e+32    	BEST SCORE: 97   	BEST RATIO: 0.04891578416540595      WON: 56   	
GEN: 323   BEST FITNESS: 7.762759357458223e+32    	BEST SCORE: 97   	BEST RATIO: 0.04898989898989899      WON: 63   	
GEN: 324   BEST FITNESS: 7.612810068235405e+32    	BEST SCORE: 97   	BEST RATIO: 0.04804358593363051      WON: 58   	
GEN: 325   BEST FITNESS: 7.83397733321472e+32     	BEST SCORE: 97   	BEST RATIO: 0.04943934760448522      WON: 62   	
GEN: 326   BEST FITNESS: 7.428836891139334e+32    	BEST SCORE: 97   	BEST RATIO: 0.04688255195746738      WON: 47   	
GEN: 327   BEST FITNESS: 7.468543988225112e+32    	BEST SCORE: 97   	BEST RATIO: 0.047133138969873666     WON: 52   	
GEN: 328   BEST FITNESS: 7.253545789413536e+32    	BEST SCORE: 97   	BEST RATIO: 0.045776309579990564     WON: 48   	
GEN: 329   BEST FITNESS: 6.996023453694712e+32    	BEST SCORE: 97   	BEST RATIO: 0.044151115157032315     WON: 33   	
GEN: 330   BEST FITNESS: 7.464916720625197e+32    	BEST SCORE: 97   	BEST RATIO: 0.04711024769305488      WON: 47   	
GEN: 331   BEST FITNESS: 7.731520889218955e+32    	BEST SCORE: 97   	BEST RATIO: 0.04879275653923541      WON: 55   	
GEN: 332   BEST FITNESS: 7.743205807439436e+32    	BEST SCORE: 97   	BEST RATIO: 0.048866498740554154     WON: 42   	
GEN: 333   BEST FITNESS: 7.483088377686116e+32    	BEST SCORE: 97   	BEST RATIO: 0.047224926971762414     WON: 60   	
GEN: 334   BEST FITNESS: 7.560385404705992e+32    	BEST SCORE: 97   	BEST RATIO: 0.04771273979340875      WON: 57   	
GEN: 335   BEST FITNESS: 7.281034357066453e+32    	BEST SCORE: 97   	BEST RATIO: 0.04594978683088584      WON: 40   	
GEN: 336   BEST FITNESS: 7.770608456909646e+32    	BEST SCORE: 97   	BEST RATIO: 0.04903943377148635      WON: 60   	
GEN: 337   BEST FITNESS: 7.129064716033062e+32    	BEST SCORE: 97   	BEST RATIO: 0.044990723562152134     WON: 66   	
GEN: 338   BEST FITNESS: 7.461292974644312e+32    	BEST SCORE: 97   	BEST RATIO: 0.0470873786407767       WON: 56   	
GEN: 339   BEST FITNESS: 7.862027379932113e+32    	BEST SCORE: 97   	BEST RATIO: 0.049616368286445015     WON: 64   	
GEN: 340   BEST FITNESS: 7.486733330622153e+32    	BEST SCORE: 97   	BEST RATIO: 0.0472479298587433       WON: 59   	
GEN: 341   BEST FITNESS: 7.340144951178263e+32    	BEST SCORE: 97   	BEST RATIO: 0.04632282712511939      WON: 78   	
GEN: 342   BEST FITNESS: 7.239879193484353e+32    	BEST SCORE: 97   	BEST RATIO: 0.045690061234102686     WON: 66   	
GEN: 343   BEST FITNESS: 8.389881838300918e+32    	BEST SCORE: 97   	BEST RATIO: 0.05294759825327511      WON: 73   	
GEN: 344   BEST FITNESS: 7.305258330687872e+32    	BEST SCORE: 97   	BEST RATIO: 0.046102661596958174     WON: 83   	
GEN: 345   BEST FITNESS: 7.669792179524593e+32    	BEST SCORE: 97   	BEST RATIO: 0.04840319361277445      WON: 85   	
GEN: 346   BEST FITNESS: 7.256970504139415e+32    	BEST SCORE: 97   	BEST RATIO: 0.04579792256846081      WON: 79   	
GEN: 347   BEST FITNESS: 7.631709795316426e+32    	BEST SCORE: 97   	BEST RATIO: 0.04816285998013903      WON: 84   	
GEN: 348   BEST FITNESS: 7.403787826477497e+32    	BEST SCORE: 97   	BEST RATIO: 0.04672447013487476      WON: 89   	

