GEN: 93    AVG FITNESS: 23544064905993.457    	AVG SCORE: 9.135454545454545     	AVG RATIO: 0.035507175598044484  	BEST FITNESS: 1.8014398511423056e+16	BEST SCORE: 54   	BEST RATIO: 0.03988183161004431   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 94    AVG FITNESS: 3159061682464.1055    	AVG SCORE: 8.881818181818181     	AVG RATIO: 0.033336920699086794  	BEST FITNESS: 1125899908531552.0    	BEST SCORE: 50   	BEST RATIO: 0.045787545787545784  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 95    AVG FITNESS: 1068342503360364.5    	AVG SCORE: 9.55                  	AVG RATIO: 0.03619090686696917   	BEST FITNESS: 1.1529215046092739e+18	BEST SCORE: 60   	BEST RATIO: 0.04178272980501393   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 96    AVG FITNESS: 3.3583352499454956e+16	AVG SCORE: 9.436363636363636     	AVG RATIO: 0.030657956840699153  	BEST FITNESS: 3.6893488147421946e+19	BEST SCORE: 65   	BEST RATIO: 0.04044803982576229   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 97    AVG FITNESS: 5.495119331297007e+20 	AVG SCORE: 8.506363636363636     	AVG RATIO: 0.03234923470194039   	BEST FITNESS: 6.044629098073146e+23 	BEST SCORE: 79   	BEST RATIO: 0.041448058761804824  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 98    AVG FITNESS: 3.4348607190924706e+19	AVG SCORE: 11.307272727272727    	AVG RATIO: 0.03326473932354523   	BEST FITNESS: 3.777893186295717e+22 	BEST SCORE: 75   	BEST RATIO: 0.03898128898128898   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 99    AVG FITNESS: 3.435195947946064e+19 	AVG SCORE: 9.628181818181819     	AVG RATIO: 0.03622633473561734   	BEST FITNESS: 3.777893186295717e+22 	BEST SCORE: 75   	BEST RATIO: 0.041969781757134866  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 100   AVG FITNESS: 4.3034096302574095e+18	AVG SCORE: 9.891818181818183     	AVG RATIO: 0.03548341853218348   	BEST FITNESS: 2.361183241434826e+21 	BEST SCORE: 71   	BEST RATIO: 0.044993662864385296  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 101   AVG FITNESS: 1.6824105754899697e+18	AVG SCORE: 11.25                 	AVG RATIO: 0.0349924314387672    	BEST FITNESS: 1.1805916207174144e+21	BEST SCORE: 70   	BEST RATIO: 0.036978341257263604  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 102   AVG FITNESS: 4.3105963948936996e+18	AVG SCORE: 9.47                  	AVG RATIO: 0.03455961094323484   	BEST FITNESS: 4.722366482869649e+21 	BEST SCORE: 72   	BEST RATIO: 0.046242774566473986  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 103   AVG FITNESS: 4.348051355574535e+16 	AVG SCORE: 8.136363636363637     	AVG RATIO: 0.03300370818547819   	BEST FITNESS: 3.689348814742191e+19 	BEST SCORE: 65   	BEST RATIO: 0.037967289719626166  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 104   AVG FITNESS: 679080718323315.8     	AVG SCORE: 7.368181818181818     	AVG RATIO: 0.03053582846225616   	BEST FITNESS: 2.882303761539276e+17 	BEST SCORE: 58   	BEST RATIO: 0.03670886075949367   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 105   AVG FITNESS: 4.1995313210917144e+16	AVG SCORE: 8.85                  	AVG RATIO: 0.033958979233111676  	BEST FITNESS: 3.689348814742199e+19 	BEST SCORE: 65   	BEST RATIO: 0.04455106237148732   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 106   AVG FITNESS: 1.549083510307088e+16 	AVG SCORE: 9.505454545454546     	AVG RATIO: 0.0381519371115425    	BEST FITNESS: 4.611686018430024e+18 	BEST SCORE: 62   	BEST RATIO: 0.046476761619190406  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 107   AVG FITNESS: 5.452038617084348e+17 	AVG SCORE: 8.721818181818183     	AVG RATIO: 0.031737888400192676  	BEST FITNESS: 5.902958103587089e+20 	BEST SCORE: 69   	BEST RATIO: 0.039655172413793106  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 108   AVG FITNESS: 1.479244437394856e+20 	AVG SCORE: 11.534545454545455    	AVG RATIO: 0.034454612716201434  	BEST FITNESS: 1.5111572745182865e+23	BEST SCORE: 77   	BEST RATIO: 0.04365079365079365   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 109   AVG FITNESS: 1.8006400958152906e+25	AVG SCORE: 12.21                 	AVG RATIO: 0.03645795376982767   	BEST FITNESS: 1.9807040628566084e+28	BEST SCORE: 94   	BEST RATIO: 0.049682875264270614  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 110   AVG FITNESS: 5.118232345893569e+18 	AVG SCORE: 12.127272727272727    	AVG RATIO: 0.03569444336217215   	BEST FITNESS: 4.722366482869649e+21 	BEST SCORE: 72   	BEST RATIO: 0.03753910323253389   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 111   AVG FITNESS: 1.1038679592789571e+21	AVG SCORE: 12.18                 	AVG RATIO: 0.0370671584667286    	BEST FITNESS: 1.2089258196146292e+24	BEST SCORE: 80   	BEST RATIO: 0.042105263157894736  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 112   AVG FITNESS: 2.761634971183549e+18 	AVG SCORE: 11.193636363636363    	AVG RATIO: 0.03257225662571995   	BEST FITNESS: 1.1805916207174144e+21	BEST SCORE: 70   	BEST RATIO: 0.03280224929709466   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 113   AVG FITNESS: 3.094338230483336e+20 	AVG SCORE: 10.385454545454545    	AVG RATIO: 0.03548768622287864   	BEST FITNESS: 3.022314549036573e+23 	BEST SCORE: 78   	BEST RATIO: 0.04051948051948052   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 114   AVG FITNESS: 1.4595332796047223e+19	AVG SCORE: 10.305454545454545    	AVG RATIO: 0.03457055291664042   	BEST FITNESS: 9.444732965739295e+21 	BEST SCORE: 73   	BEST RATIO: 0.03587223587223587   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 115   AVG FITNESS: 1.4527756193026495e+23	AVG SCORE: 10.17909090909091     	AVG RATIO: 0.03215580148867236   	BEST FITNESS: 1.5474250491067253e+26	BEST SCORE: 87   	BEST RATIO: 0.035165723524656425  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 116   AVG FITNESS: 1.4405120472588866e+26	AVG SCORE: 9.971818181818183     	AVG RATIO: 0.0340450653545355    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.046058879392212725  WON: 1    	WON AVG RATIO: 0.046058879392212725  	WON MEDIAN RATIO: 0.046058879392212725
GEN: 117   AVG FITNESS: 2.352805380745449e+21 	AVG SCORE: 9.251818181818182     	AVG RATIO: 0.036722096721849666  	BEST FITNESS: 2.4178516392292583e+24	BEST SCORE: 81   	BEST RATIO: 0.031286210892236384  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 118   AVG FITNESS: 6.877293290326015e+19 	AVG SCORE: 10.316363636363636    	AVG RATIO: 0.030400662927115116  	BEST FITNESS: 7.555786372591432e+22 	BEST SCORE: 76   	BEST RATIO: 0.03943954333160353   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 119   AVG FITNESS: 1.6220711579349238e+26	AVG SCORE: 9.813636363636364     	AVG RATIO: 0.029606136773289663  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.040332640332640335  WON: 1    	WON AVG RATIO: 0.040332640332640335  	WON MEDIAN RATIO: 0.040332640332640335
GEN: 120   AVG FITNESS: 6.1221769079057577e+26	AVG SCORE: 11.062727272727273    	AVG RATIO: 0.02997671078687434   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04292035398230089   WON: 4    	WON AVG RATIO: 0.03925030386066189   	WON MEDIAN RATIO: 0.03859936609139007
GEN: 121   AVG FITNESS: 5.762057532030028e+26 	AVG SCORE: 9.61                  	AVG RATIO: 0.028914777764462704  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.047901234567901234  WON: 4    	WON AVG RATIO: 0.04196446605375656   	WON MEDIAN RATIO: 0.04310287988967245
GEN: 122   AVG FITNESS: 4.321625435762535e+26 	AVG SCORE: 9.28                  	AVG RATIO: 0.03201408460582809   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.047996041563582385  WON: 3    	WON AVG RATIO: 0.04297269014392896   	WON MEDIAN RATIO: 0.041666666666666664
GEN: 123   AVG FITNESS: 1.4630428276331536e+26	AVG SCORE: 9.645454545454545     	AVG RATIO: 0.031300003025812255  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.03983572895277208   WON: 1    	WON AVG RATIO: 0.03983572895277208   	WON MEDIAN RATIO: 0.03983572895277208
GEN: 124   AVG FITNESS: 7.20336320941165e+26  	AVG SCORE: 10.6                  	AVG RATIO: 0.03207488556297515   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.047549019607843135  WON: 5    	WON AVG RATIO: 0.0434560355913424    	WON MEDIAN RATIO: 0.044990723562152134
GEN: 125   AVG FITNESS: 4.726773658069694e+26 	AVG SCORE: 10.231818181818182    	AVG RATIO: 0.032029289797236155  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.0449698655540102    WON: 3    	WON AVG RATIO: 0.042588042654786794  	WON MEDIAN RATIO: 0.0443327239488117
GEN: 126   AVG FITNESS: 4.3215644503740684e+26	AVG SCORE: 10.143636363636364    	AVG RATIO: 0.033682696047241896  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.045284780578898225  WON: 3    	WON AVG RATIO: 0.041430017855123714  	WON MEDIAN RATIO: 0.04136460554371002
GEN: 127   AVG FITNESS: 1.4405134544858967e+26	AVG SCORE: 9.491818181818182     	AVG RATIO: 0.03320578395713157   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04173838209982788   WON: 1    	WON AVG RATIO: 0.04173838209982788   	WON MEDIAN RATIO: 0.04173838209982788
GEN: 128   AVG FITNESS: 4.327213147400203e+26 	AVG SCORE: 9.646363636363636     	AVG RATIO: 0.02962251898329936   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.053296703296703295  WON: 3    	WON AVG RATIO: 0.048238433634728795  	WON MEDIAN RATIO: 0.04874371859296482
GEN: 129   AVG FITNESS: 8.643108883871896e+26 	AVG SCORE: 10.312727272727273    	AVG RATIO: 0.02964140121328221   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.049922799794132784  WON: 6    	WON AVG RATIO: 0.045790865378695554  	WON MEDIAN RATIO: 0.046523167039666316
GEN: 130   AVG FITNESS: 1.4412228104210294e+26	AVG SCORE: 9.663636363636364     	AVG RATIO: 0.030482403367805607  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.039398862713241264  WON: 1    	WON AVG RATIO: 0.039398862713241264  	WON MEDIAN RATIO: 0.039398862713241264
GEN: 131   AVG FITNESS: 2.903755402093572e+26 	AVG SCORE: 9.414545454545454     	AVG RATIO: 0.03146362269997317   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.047619047619047616  WON: 2    	WON AVG RATIO: 0.04185267857142857   	WON MEDIAN RATIO: 0.04185267857142857
GEN: 132   AVG FITNESS: 2.881731138740024e+26 	AVG SCORE: 10.102727272727273    	AVG RATIO: 0.031954953121600786  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04729400292540224   WON: 2    	WON AVG RATIO: 0.045327823992875466  	WON MEDIAN RATIO: 0.045327823992875466
GEN: 133   AVG FITNESS: 1.440515057957016e+26 	AVG SCORE: 8.428181818181818     	AVG RATIO: 0.027339642702100344  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.044475011462631824  WON: 1    	WON AVG RATIO: 0.044475011462631824  	WON MEDIAN RATIO: 0.044475011462631824
GEN: 134   AVG FITNESS: 4.321560460706293e+26 	AVG SCORE: 10.48                 	AVG RATIO: 0.0301909320301572    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04547585560243788   WON: 3    	WON AVG RATIO: 0.042013208397537555  	WON MEDIAN RATIO: 0.04492820750347383
GEN: 135   AVG FITNESS: 3.061092238846488e+26 	AVG SCORE: 10.30090909090909     	AVG RATIO: 0.03262012135373926   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04467987102717642   WON: 2    	WON AVG RATIO: 0.04434538015968621   	WON MEDIAN RATIO: 0.04434538015968621
GEN: 136   AVG FITNESS: 1.488357716747438e+26 	AVG SCORE: 11.14                 	AVG RATIO: 0.03102301690611573   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04549718574108818   WON: 1    	WON AVG RATIO: 0.04549718574108818   	WON MEDIAN RATIO: 0.04549718574108818
GEN: 137   AVG FITNESS: 5.325632769790127e+21 	AVG SCORE: 11.944545454545455    	AVG RATIO: 0.03144090539648224   	BEST FITNESS: 4.835703278458517e+24 	BEST SCORE: 82   	BEST RATIO: 0.0392908481073311    WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 138   AVG FITNESS: 9.872149556534199e+20 	AVG SCORE: 10.424545454545454    	AVG RATIO: 0.029523349921145678  	BEST FITNESS: 6.044629098073146e+23 	BEST SCORE: 79   	BEST RATIO: 0.03672710367271037   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 139   AVG FITNESS: 1.806752437352698e+21 	AVG SCORE: 9.811818181818182     	AVG RATIO: 0.02839142848543915   	BEST FITNESS: 1.2089258196146292e+24	BEST SCORE: 80   	BEST RATIO: 0.038910505836575876  WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 140   AVG FITNESS: 4.321536384726696e+26 	AVG SCORE: 11.997272727272728    	AVG RATIO: 0.029781264295349347  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.043478260869565216  WON: 3    	WON AVG RATIO: 0.04270187201927603   	WON MEDIAN RATIO: 0.04299645390070922
GEN: 141   AVG FITNESS: 4.3215397815036334e+26	AVG SCORE: 11.33                 	AVG RATIO: 0.031029400137318863  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04931367564819522   WON: 3    	WON AVG RATIO: 0.04497706783811478   	WON MEDIAN RATIO: 0.0445158329508949
GEN: 142   AVG FITNESS: 1.440711030693152e+26 	AVG SCORE: 11.295454545454545    	AVG RATIO: 0.0315173986957264    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.042027729636048526  WON: 1    	WON AVG RATIO: 0.042027729636048526  	WON MEDIAN RATIO: 0.042027729636048526
GEN: 143   AVG FITNESS: 7.066238140674926e+20 	AVG SCORE: 11.216363636363637    	AVG RATIO: 0.03275413588393838   	BEST FITNESS: 3.022314549036573e+23 	BEST SCORE: 78   	BEST RATIO: 0.03989769820971867   WON: 0    	WON AVG RATIO: 0                     	WON MEDIAN RATIO: 0
GEN: 144   AVG FITNESS: 5.7620835972342904e+26	AVG SCORE: 12.114545454545455    	AVG RATIO: 0.03131137148270625   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04840319361277445   WON: 4    	WON AVG RATIO: 0.04569837146041275   	WON MEDIAN RATIO: 0.04716210191782531
GEN: 145   AVG FITNESS: 2.8813868093607673e+26	AVG SCORE: 11.719090909090909    	AVG RATIO: 0.03286618311985762   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04453627180899908   WON: 2    	WON AVG RATIO: 0.04418408710196904   	WON MEDIAN RATIO: 0.04418408710196904
GEN: 146   AVG FITNESS: 1.0083595832037079e+27	AVG SCORE: 10.578181818181818    	AVG RATIO: 0.03267690809941386   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.054771315640880856  WON: 7    	WON AVG RATIO: 0.04713807819713019   	WON MEDIAN RATIO: 0.04621248213434969
GEN: 147   AVG FITNESS: 1.2964625934269162e+27	AVG SCORE: 10.64090909090909     	AVG RATIO: 0.03147233724856208   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04797230464886251   WON: 9    	WON AVG RATIO: 0.04334637557849245   	WON MEDIAN RATIO: 0.0426561125769569
GEN: 148   AVG FITNESS: 2.8810351142243293e+26	AVG SCORE: 10.227272727272727    	AVG RATIO: 0.03196207578687108   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04233958969882148   WON: 2    	WON AVG RATIO: 0.0418344731621504    	WON MEDIAN RATIO: 0.0418344731621504
GEN: 149   AVG FITNESS: 1.5845684723011028e+27	AVG SCORE: 11.510909090909092    	AVG RATIO: 0.030006775350828595  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04738641914997557   WON: 11   	WON AVG RATIO: 0.04342548472906352   	WON MEDIAN RATIO: 0.043772563176895304
GEN: 150   AVG FITNESS: 1.0083616738189631e+27	AVG SCORE: 11.813636363636364    	AVG RATIO: 0.0318356740539643    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04625655698617072   WON: 7    	WON AVG RATIO: 0.04325709318806003   	WON MEDIAN RATIO: 0.044231646146830825
GEN: 151   AVG FITNESS: 1.1704198247916395e+27	AVG SCORE: 12.501818181818182    	AVG RATIO: 0.03069147296063038   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05192719486081371   WON: 8    	WON AVG RATIO: 0.04494980101642967   	WON MEDIAN RATIO: 0.045128931767565335
GEN: 152   AVG FITNESS: 1.0444153493686566e+27	AVG SCORE: 11.63                 	AVG RATIO: 0.0315960063204623    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.049667178699436765  WON: 7    	WON AVG RATIO: 0.04410400591256863   	WON MEDIAN RATIO: 0.04320712694877506
GEN: 153   AVG FITNESS: 1.1524131495207283e+27	AVG SCORE: 11.865454545454545    	AVG RATIO: 0.030597878134767525  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.053208996160175534  WON: 8    	WON AVG RATIO: 0.04514165367106161   	WON MEDIAN RATIO: 0.04497915595370971
GEN: 154   AVG FITNESS: 5.7651319247694576e+26	AVG SCORE: 11.987272727272726    	AVG RATIO: 0.030664938004801235  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04794859120118636   WON: 4    	WON AVG RATIO: 0.04407701286714997   	WON MEDIAN RATIO: 0.04333744392829207
GEN: 155   AVG FITNESS: 7.202624521073882e+26 	AVG SCORE: 11.85909090909091     	AVG RATIO: 0.030306841855924846  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05533371363377068   WON: 5    	WON AVG RATIO: 0.049110114280233805  	WON MEDIAN RATIO: 0.04773622047244094
GEN: 156   AVG FITNESS: 1.0269312351265954e+27	AVG SCORE: 10.879090909090909    	AVG RATIO: 0.031153097793520206  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.049238578680203045  WON: 7    	WON AVG RATIO: 0.04298090960325435   	WON MEDIAN RATIO: 0.0426561125769569
GEN: 157   AVG FITNESS: 1.4430816539523356e+27	AVG SCORE: 11.743636363636364    	AVG RATIO: 0.0301951100127691    	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.052319309600863     WON: 10   	WON AVG RATIO: 0.045940212418765454  	WON MEDIAN RATIO: 0.04607088730920507
GEN: 158   AVG FITNESS: 7.202632968002033e+26 	AVG SCORE: 10.525454545454545    	AVG RATIO: 0.032281184022947405  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.048768225238813474  WON: 5    	WON AVG RATIO: 0.04304013431606352   	WON MEDIAN RATIO: 0.04303460514640639
GEN: 159   AVG FITNESS: 8.644532024999023e+26 	AVG SCORE: 11.001818181818182    	AVG RATIO: 0.029246562350247494  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04881731253145445   WON: 6    	WON AVG RATIO: 0.04444132883477315   	WON MEDIAN RATIO: 0.0441785725228325
GEN: 160   AVG FITNESS: 1.0106233394942161e+27	AVG SCORE: 11.285454545454545    	AVG RATIO: 0.029988363356620425  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.0472479298587433    WON: 7    	WON AVG RATIO: 0.043426962315551765  	WON MEDIAN RATIO: 0.04246935201401051
GEN: 161   AVG FITNESS: 8.643128998926497e+26 	AVG SCORE: 11.384545454545455    	AVG RATIO: 0.028294219023291357  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05431131019036954   WON: 6    	WON AVG RATIO: 0.04616102032613811   	WON MEDIAN RATIO: 0.04563140309339942
GEN: 162   AVG FITNESS: 8.654438339557542e+26 	AVG SCORE: 11.74090909090909     	AVG RATIO: 0.03303669553518132   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.053978853644963826  WON: 6    	WON AVG RATIO: 0.04381615772734374   	WON MEDIAN RATIO: 0.041595266093745836
GEN: 163   AVG FITNESS: 1.0083631978767375e+27	AVG SCORE: 12.102727272727273    	AVG RATIO: 0.03016355170679297   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05162320383182544   WON: 7    	WON AVG RATIO: 0.044693774455694495  	WON MEDIAN RATIO: 0.04224738675958188
GEN: 164   AVG FITNESS: 1.1760549584085595e+27	AVG SCORE: 12.723636363636365    	AVG RATIO: 0.029379563557479286  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05271739130434783   WON: 8    	WON AVG RATIO: 0.04306480191801257   	WON MEDIAN RATIO: 0.04132982891471856
GEN: 165   AVG FITNESS: 1.0444175658835847e+27	AVG SCORE: 12.342727272727272    	AVG RATIO: 0.031148234596419272  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04804358593363051   WON: 7    	WON AVG RATIO: 0.04480524222584104   	WON MEDIAN RATIO: 0.046102661596958174
GEN: 166   AVG FITNESS: 2.0181493090091079e+27	AVG SCORE: 12.876363636363637    	AVG RATIO: 0.033027439881497665  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05274605764002175   WON: 14   	WON AVG RATIO: 0.046663170894477767  	WON MEDIAN RATIO: 0.04668923075782733
GEN: 167   AVG FITNESS: 1.314761827010574e+27 	AVG SCORE: 12.17                 	AVG RATIO: 0.030073224103856894  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.050129198966408266  WON: 9    	WON AVG RATIO: 0.04655320407872948   	WON MEDIAN RATIO: 0.04757233938205002
GEN: 168   AVG FITNESS: 1.0100734312917588e+27	AVG SCORE: 13.607272727272727    	AVG RATIO: 0.033292213513539816  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.04969262295081967   WON: 7    	WON AVG RATIO: 0.045904794515401894  	WON MEDIAN RATIO: 0.0458628841607565
GEN: 169   AVG FITNESS: 2.0538662652315448e+27	AVG SCORE: 13.280909090909091    	AVG RATIO: 0.03322332627040646   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05212251477700161   WON: 14   	WON AVG RATIO: 0.04548272034262712   	WON MEDIAN RATIO: 0.045641136067492656
GEN: 170   AVG FITNESS: 1.5868189014769104e+27	AVG SCORE: 13.494545454545454    	AVG RATIO: 0.03214624597594656   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05332600329851567   WON: 11   	WON AVG RATIO: 0.0469852132347818    	WON MEDIAN RATIO: 0.046589817483189244
GEN: 171   AVG FITNESS: 2.7415685906232924e+27	AVG SCORE: 14.11909090909091     	AVG RATIO: 0.031604613451413424  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05097214923804519   WON: 19   	WON AVG RATIO: 0.04371106865359984   	WON MEDIAN RATIO: 0.043654365436543656
GEN: 172   AVG FITNESS: 1.1619301213770672e+27	AVG SCORE: 13.61909090909091     	AVG RATIO: 0.032305454382760314  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05201072386058981   WON: 8    	WON AVG RATIO: 0.04525686513783972   	WON MEDIAN RATIO: 0.045338787726522986
GEN: 173   AVG FITNESS: 1.4474143033945135e+27	AVG SCORE: 12.885454545454545    	AVG RATIO: 0.030635896712892505  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.045348293595137916  WON: 10   	WON AVG RATIO: 0.042452992496183596  	WON MEDIAN RATIO: 0.04212917255036147
GEN: 174   AVG FITNESS: 1.7742239882603807e+27	AVG SCORE: 14.198181818181817    	AVG RATIO: 0.030863977677111368  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.059182428309945086  WON: 12   	WON AVG RATIO: 0.046575158830623575  	WON MEDIAN RATIO: 0.04728261386100974
GEN: 175   AVG FITNESS: 1.5578508326201382e+27	AVG SCORE: 13.811818181818182    	AVG RATIO: 0.03286612687643682   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05449438202247191   WON: 10   	WON AVG RATIO: 0.04652104097748395   	WON MEDIAN RATIO: 0.046234887203832814
GEN: 176   AVG FITNESS: 1.1569203136210055e+27	AVG SCORE: 13.223636363636365    	AVG RATIO: 0.030498117024357355  	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05443322109988777   WON: 8    	WON AVG RATIO: 0.04439032093544763   	WON MEDIAN RATIO: 0.04437373954886287
GEN: 177   AVG FITNESS: 2.0376015703418287e+27	AVG SCORE: 15.581818181818182    	AVG RATIO: 0.03541261927487071   	BEST FITNESS: 1.5845632502852868e+29	BEST SCORE: 97   	BEST RATIO: 0.05036344755970924   WON: 14   	WON AVG RATIO: 0.044131998610561586  	WON MEDIAN RATIO: 0.04541279125200141
